Identifier,name,nation,club,field,position,OVR,PAC,SHO,PAS,DRI,DEF,PHY
jakubkiwior_POL,Jakub Kiwior,Poland,Arsenal,DF,Left_Back,76,69,37,66,63,77,77
ansgarknauff_GER,Ansgar Knauff,Germany,Frankfurt,MF,Side_Midfielder,76,91,69,68,76,52,64
dominikkotarski_CRO,Dominik Kotarski,Croatia,PAOK FC,GK,Goalkeeper,76,78,72,76,79,39,73
christiankouame_COT,Christian Kouame,Cote d'Ivoire,Fiorentina,FW,Striker,76,79,72,68,77,40,70
matejkovar_CZE,Matej Kovar,Czech Republic,Leverkusen,GK,Goalkeeper,76,74,77,78,76,30,78
rasmuskristensen_DEN,Rasmus Kristensen,Denmark,Frankfurt,DF,Right_Back,76,69,65,67,71,75,77
maxencelacroix_FRA,Maxence Lacroix,France,Crystal Palace,DF,Centre_Back,76,88,41,55,67,76,77
albanlafont_FRA,Alban Lafont,France,FC Nantes,GK,Goalkeeper,76,75,71,69,81,47,76
leejaesung_KOR,Lee Jae Sung,"Korea, South",1. FSV Mainz 05,MF,Attacking_Midfielder,76,69,71,72,81,59,61
emersonroyal_BRA,Emerson Royal,Brazil,Milano FC,DF,Right_Back,76,70,62,70,73,74,77
clementlenglet_FRA,Clement Lenglet,France,Atlético de Madrid,DF,Centre_Back,76,54,45,69,64,77,74
ricolewis_ENG,Rico Lewis,England,Manchester City,DF,Right_Back,76,78,54,73,81,71,57
seanlongstaff_ENG,Sean Longstaff,England,Newcastle Utd,MF,Central_Midfielder,76,56,68,73,73,73,71
diegolopez_SPA,Diego Lopez,Spain,Valencia CF,MF,Side_Midfielder,76,79,70,71,75,37,60
tyrellmalacia_NET,Tyrell Malacia,Netherlands,Man Utd,DF,Left_Back,76,78,54,67,76,73,73
orelmangala_BEL,Orel Mangala,Belgium,Everton,MF,Central_Midfielder,76,69,58,72,82,72,76
mikamarmol_SPA,Mika Marmol,Spain,UD Las Palmas,DF,Centre_Back,76,80,38,67,73,76,74
adrianmartinez_ARG,Adrian Martinez,Argentina,Racing Club,FW,Striker,76,68,76,58,70,41,82
arthurmasuaku_CON,Arthur Masuaku,Congo,Beşiktaş,DF,Left_Back,76,78,61,73,78,70,79
clintonmata_ANG,Clinton Mata,Angola,OL,DF,Right_Back,76,78,61,68,73,74,77
azormatusiwa_NET,Azor Matusiwa,Netherlands,Stade Rennais FC,MF,Defensive_Midfielder,76,51,49,65,70,74,79
stephymavididi_ENG,Stephy Mavididi,England,Leicester City,FW,Left_Winger,76,88,75,69,76,28,74
kevinmbabu_SWI,Kevin Mbabu,Switzerland,FC Midtjylland,DF,Right_Back,76,84,51,67,71,73,78
quentinmerlin_FRA,Quentin Merlin,France,OM,DF,Left_Back,76,73,59,74,75,73,64
joaopaulo_BRA,Joao Paulo,Brazil,Sounders FC,MF,Defensive_Midfielder,76,65,69,76,75,72,77
alvaromontero_COL,Alvaro Montero,Colombia,Millonarios,GK,Goalkeeper,76,75,74,69,76,43,79
gonzalomontiel_ARG,Gonzalo Montiel,Argentina,Sevilla FC,DF,Right_Back,76,80,62,69,74,72,74
haroldmoukoudi_CAM,Harold Moukoudi,Cameroon,AEK Athens,DF,Centre_Back,76,49,35,52,54,76,86
stevemounie_BEN,Steve Mounie,Benin,FC Augsburg,FW,Striker,76,63,75,64,71,45,79
marshallmunetsi_ZIM,Marshall Munetsi,Zimbabwe,Stade de Reims,MF,Central_Midfielder,76,69,69,71,72,73,80
jacobmurphy_ENG,Jacob Murphy,England,Newcastle Utd,FW,Right_Winger,76,82,70,71,78,61,69
petarmusa_CRO,Petar Musa,Croatia,FC Dallas,FW,Striker,76,82,75,62,71,41,81
frannavarro_SPA,Fran Navarro,Spain,FC Porto,FW,Striker,76,75,77,57,73,41,76
youssoufndayishimiye_BUR,Youssouf Ndayishimiye,Burundi,OGC Nice,MF,Defensive_Midfielder,76,70,49,68,72,76,80
sikouniakate_MAL,Sikou Niakate,Mali,SC Braga,DF,Centre_Back,76,72,39,51,64,77,80
moussaniakhate_SEN,Moussa Niakhate,Senegal,OL,DF,Centre_Back,76,68,42,62,63,76,76
eddienketiah_ENG,Eddie Nketiah,England,Crystal Palace,FW,Striker,76,79,74,58,78,25,66
anthonynwakaeme_NIG,Anthony Nwakaeme,Nigeria,Trabzonspor,FW,Striker,76,74,76,73,78,39,79
orjannyland_NOR,Orjan Nyland,Norway,Sevilla FC,GK,Goalkeeper,76,76,75,77,75,47,74
nickolij_NET,Nick Olij,Netherlands,Sparta Rotterdam,GK,Goalkeeper,76,82,74,62,78,50,73
brightosayi-samuel_NIG,Bright Osayi-Samuel,Nigeria,Fenerbahçe,DF,Right_Back,76,93,58,63,78,68,82
strahinjapavlovic_SER,Strahinja Pavlovic,Serbia,Milano FC,DF,Centre_Back,76,70,43,51,64,75,84
carlesperez_SPA,Carles Perez,Spain,Getafe CF,MF,Side_Midfielder,76,80,74,70,80,37,63
benatprados_SPA,Benat Prados,Spain,Athletic Club,MF,Central_Midfielder,76,70,62,74,76,75,76
eduardoquaresma_POR,Eduardo Quaresma,Portugal,Sporting CP,DF,Centre_Back,76,78,36,64,74,76,74
cryzan_BRA,Cryzan,Brazil,Shandong Taishan,FW,Striker,76,81,76,69,75,25,79
luizjunior_BRA,Luiz Junior,Brazil,Villarreal CF,GK,Goalkeeper,76,76,75,69,77,30,76
mateoretegui_ITA,Mateo Retegui,Italy,Bergamo Calcio,FW,Striker,76,72,76,64,70,35,77
chrisrichards_UNI,Chris Richards,United States,Crystal Palace,DF,Centre_Back,76,71,27,59,61,76,74
igorthiago_BRA,Igor Thiago,Brazil,Brentford,FW,Striker,76,73,75,54,69,37,86
morato_BRA,Morato,Brazil,Nott'm Forest,DF,Centre_Back,76,68,37,57,61,76,82
pedro_SPA,Pedro,Spain,Latium,FW,Right_Winger,76,64,72,74,84,36,50
danirodriguez_SPA,Dani Rodriguez,Spain,RCD Mallorca,MF,Side_Midfielder,76,81,74,75,73,63,69
vitorroque_BRA,Vitor Roque,Brazil,Real Betis,FW,Striker,76,85,79,59,80,20,64
michalsadilek_CZE,Michal Sadilek,Czech Republic,FC Twente,MF,Defensive_Midfielder,76,56,65,74,72,72,78
ismaelsaibari_MOR,Ismael Saibari,Morocco,PSV,MF,Attacking_Midfielder,76,81,69,72,79,47,76
fashionsakala_ZAM,Fashion Sakala,Zambia,Al Fayha,FW,Striker,76,91,76,63,75,32,66
mohammedsalisu_GHA,Mohammed Salisu,Ghana,AS Monaco,DF,Centre_Back,76,63,36,50,54,77,79
danilo_BRA,Danilo,Brazil,Nott'm Forest,MF,Defensive_Midfielder,76,68,63,69,73,73,70
ismailasarr_SEN,Ismaila Sarr,Senegal,Crystal Palace,FW,Right_Winger,76,91,76,66,79,22,68
antoinesemenyo_GHA,Antoine Semenyo,Ghana,AFC Bournemouth,MF,Side_Midfielder,76,85,72,67,77,27,75
tuta_BRA,Tuta,Brazil,Frankfurt,DF,Centre_Back,76,70,49,64,71,76,76
marcosilvestri_ITA,Marco Silvestri,Italy,Sampdoria,GK,Goalkeeper,76,76,76,60,78,59,78
mosessimon_NIG,Moses Simon,Nigeria,FC Nantes,MF,Side_Midfielder,76,89,69,70,80,33,61
oumarsolet_FRA,Oumar Solet,France,RB Salzburg,DF,Centre_Back,76,79,43,59,67,75,85
manorsolomon_ISR,Manor Solomon,Israel,Leeds United,MF,Side_Midfielder,76,82,72,73,80,43,42
jindrichstanek_CZE,Jindrich Stanek,Czech Republic,Slavia Praha,GK,Goalkeeper,76,74,71,78,78,36,76
tarasstepanenko_UKR,Taras Stepanenko,Ukraine,Shakhtar Donetsk,MF,Defensive_Midfielder,76,64,58,71,69,75,77
gabrielstrefezza_BRA,Gabriel Strefezza,Brazil,Como,FW,Right_Winger,76,87,66,73,77,31,49
cristhianstuani_URU,Cristhian Stuani,Uruguay,Girona FC,FW,Striker,76,66,79,69,70,48,84
crysenciosummerville_NET,Crysencio Summerville,Netherlands,West Ham,MF,Side_Midfielder,76,91,71,67,79,35,60
marcustavernier_ENG,Marcus Tavernier,England,AFC Bournemouth,MF,Side_Midfielder,76,77,72,71,78,60,64
davidcarmo_ANG,David Carmo,Angola,Olympiacos FC,DF,Centre_Back,76,49,39,58,51,77,81
nathantella_NIG,Nathan Tella,Nigeria,Leverkusen,MF,Side_Midfielder,76,85,70,69,79,36,59
kennytete_NET,Kenny Tete,Netherlands,Fulham,DF,Right_Back,76,73,47,67,69,75,77
corentintolisso_FRA,Corentin Tolisso,France,OL,MF,Central_Midfielder,76,55,76,74,73,74,73
bertrandtraore_BUR,Bertrand Traore,Burkina Faso,Ajax,FW,Right_Winger,76,76,72,72,81,45,62
cengizunder_TUR,Cengiz Under,Turkey,Fenerbahçe,FW,Right_Winger,76,77,75,76,78,38,58
myrtouzuni_ALB,Myrto Uzuni,Albania,Granada CF,FW,Striker,76,81,76,70,80,32,66
brancovandenboomen_NET,Branco van den Boomen,Netherlands,Ajax,MF,Central_Midfielder,76,51,75,83,69,64,72
janpaulvanhecke_NET,Jan Paul van Hecke,Netherlands,Brighton,DF,Centre_Back,76,55,45,58,65,77,77
bartverbruggen_NET,Bart Verbruggen,Netherlands,Brighton,GK,Goalkeeper,76,78,72,74,81,56,69
arthurvermeeren_BEL,Arthur Vermeeren,Belgium,RB Leipzig,MF,Defensive_Midfielder,76,75,55,75,77,71,69
kylewalker-peters_ENG,Kyle Walker-Peters,England,Southampton,DF,Right_Back,76,75,47,68,74,73,71
adamwebster_ENG,Adam Webster,England,Brighton,DF,Centre_Back,76,54,31,61,68,77,76
dannywelbeck_ENG,Danny Welbeck,England,Brighton,FW,Striker,76,54,76,70,76,42,71
timonwellenreuther_GER,Timon Wellenreuther,Germany,Feyenoord,GK,Goalkeeper,76,77,75,69,76,53,75
necowilliams_WAL,Neco Williams,Wales,Nott'm Forest,DF,Right_Back,76,74,46,68,73,74,68
harrywinks_ENG,Harry Winks,England,Leicester City,MF,Defensive_Midfielder,76,57,60,76,77,70,68
chriswood_NEW,Chris Wood,New Zealand,Nott'm Forest,FW,Striker,76,49,78,61,68,40,79
rodrigozalazar_URU,Rodrigo Zalazar,Uruguay,SC Braga,MF,Central_Midfielder,76,78,77,73,78,66,72
michaelzetterer_GER,Michael Zetterer,Germany,SV Werder Bremen,GK,Goalkeeper,76,76,72,81,76,41,73
ademzorgane_ALG,Adem Zorgane,Algeria,Sp. Charleroi,MF,Central_Midfielder,76,55,71,77,74,69,83
oleksandrzubkov_UKR,Oleksandr Zubkov,Ukraine,Shakhtar Donetsk,MF,Side_Midfielder,76,83,72,69,76,28,63
yunisabdelhamid_MOR,Yunis Abdelhamid,Morocco,AS Saint-Étienne,DF,Centre_Back,75,32,33,57,62,76,78
zakariaaboukhlal_MOR,Zakaria Aboukhlal,Morocco,Toulouse FC,MF,Side_Midfielder,75,84,72,69,75,41,75
cheadams_SCO,Che Adams,Scotland,Torino,FW,Striker,75,79,76,62,74,40,76
olaaina_NIG,Ola Aina,Nigeria,Nott'm Forest,DF,Left_Back,75,89,60,69,74,70,74
oberdan_BRA,Oberdan,Brazil,Pohang Steelers,MF,Defensive_Midfielder,75,82,63,67,73,70,76
gastonalvarez_URU,Gaston Alvarez,Uruguay,Al Qadisiyah,DF,Centre_Back,75,75,27,59,65,76,75
mohamedamoura_ALG,Mohamed Amoura,Algeria,VfL Wolfsburg,FW,Striker,75,93,77,62,77,46,55
ethanampadu_WAL,Ethan Ampadu,Wales,Leeds United,DF,Centre_Back,75,68,51,64,69,76,77
elliotanderson_ENG,Elliot Anderson,England,Nott'm Forest,MF,Central_Midfielder,75,72,66,72,79,69,77
houssemaouar_ALG,Houssem Aouar,Algeria,Al Ittihad,MF,Central_Midfielder,75,64,68,75,79,64,63
claudioaquino_ARG,Claudio Aquino,Argentina,Vélez Sarsfield,MF,Attacking_Midfielder,75,75,75,75,78,45,72
cameronarcher_ENG,Cameron Archer,England,Southampton,FW,Striker,75,77,75,59,74,25,68
adamarmstrong_ENG,Adam Armstrong,England,Southampton,FW,Striker,75,77,76,66,73,35,68
kristjanasllani_ALB,Kristjan Asllani,Albania,Lombardia FC,MF,Defensive_Midfielder,75,66,61,74,74,70,69
jordanayew_GHA,Jordan Ayew,Ghana,Leicester City,FW,Right_Winger,75,71,73,71,78,57,74
kaanayhan_TUR,Kaan Ayhan,Turkey,Galatasaray,DF,Right_Back,75,59,53,73,69,77,77
cedricbakambu_CON,Cedric Bakambu,Congo,Real Betis,FW,Striker,75,77,74,66,72,36,62
dilanebakwa_FRA,Dilane Bakwa,France,Strasbourg,MF,Side_Midfielder,75,85,68,70,78,30,62
jean-ricnerbellegarde_FRA,Jean-Ricner Bellegarde,France,Wolves,MF,Central_Midfielder,75,81,63,73,79,69,72
tomasbelmonte_ARG,Tomas Belmonte,Argentina,Boca Juniors,MF,Defensive_Midfielder,75,68,65,66,73,73,79
lucasbeltran_ARG,Lucas Beltran,Argentina,Fiorentina,FW,Striker,75,72,76,68,76,46,77
adrianbernabe_SPA,Adrian Bernabe,Spain,Parma,MF,Attacking_Midfielder,75,79,70,74,78,67,65
jakabijol_SLO,Jaka Bijol,Slovenia,Udinese,DF,Centre_Back,75,59,59,65,61,75,77
andreblake_JAM,Andre Blake,Jamaica,Philadelphia,GK,Goalkeeper,75,74,70,71,77,45,78
artembondarenko_UKR,Artem Bondarenko,Ukraine,Shakhtar Donetsk,MF,Attacking_Midfielder,75,75,69,71,75,63,64
fabioborini_ITA,Fabio Borini,Italy,Sampdoria,FW,Left_Winger,75,72,75,72,76,46,71
conorbradley_NOR,Conor Bradley,Northern Ireland,Liverpool,DF,Right_Back,75,82,59,66,73,70,72
tomcairney_SCO,Tom Cairney,Scotland,Fulham,MF,Central_Midfielder,75,52,72,78,75,63,65
sergicardona_SPA,Sergi Cardona,Spain,Villarreal CF,DF,Left_Back,75,81,43,64,68,73,74
vitinha_POR,Vitinha,Portugal,Genoa,FW,Striker,75,73,75,63,75,32,79
jean-charlescastelletto_CAM,Jean-Charles Castelletto,Cameroon,FC Nantes,DF,Centre_Back,75,68,32,51,63,76,76
alessiocastro-montes_BEL,Alessio Castro-Montes,Belgium,R. Union St.-G.,MF,Side_Midfielder,75,75,69,73,73,72,71
fedorchalov_RUS,Fedor Chalov,Russia,PAOK FC,FW,Striker,75,76,75,70,74,33,63
conorchaplin_ENG,Conor Chaplin,England,Ipswich,MF,Attacking_Midfielder,75,84,74,70,76,46,64
rayancherki_FRA,Rayan Cherki,France,OL,MF,Attacking_Midfielder,75,68,67,74,84,21,61
jackclarke_ENG,Jack Clarke,England,Ipswich,MF,Side_Midfielder,75,83,72,68,76,40,60
saulcoco_EQU,Saul Coco,Equatorial Guinea,Torino,DF,Centre_Back,75,85,56,58,60,76,78
massimocoda_ITA,Massimo Coda,Italy,Sampdoria,FW,Striker,75,57,76,60,71,25,66
nathancollins_IRE,Nathan Collins,Ireland,Brentford,DF,Centre_Back,75,61,30,55,62,76,76
santicomesana_SPA,Santi Comesana,Spain,Villarreal CF,MF,Central_Midfielder,75,57,69,68,73,76,74
maxwelcornet_COT,Maxwel Cornet,Cote d'Ivoire,Southampton,MF,Side_Midfielder,75,85,75,70,76,67,70
tomascvancara_CZE,Tomas Cvancara,Czech Republic,M'gladbach,FW,Striker,75,77,73,66,72,25,77
danilod'ambrosio_ITA,Danilo D'Ambrosio,Italy,Monza,DF,Centre_Back,75,59,56,66,68,77,72
otavio_BRA,Otavio,Brazil,FC Porto,DF,Centre_Back,75,68,29,41,58,75,79
andrew_BRA,Andrew,Brazil,Gil Vicente,GK,Goalkeeper,75,76,73,74,77,45,72
bobbydecordova-reid_JAM,Bobby De Cordova-Reid,Jamaica,Leicester City,MF,Side_Midfielder,75,74,72,72,76,60,63
moussadembele_FRA,Moussa Dembele,France,Ettifaq FC,FW,Striker,75,71,74,62,71,30,80
arthurdesmas_FRA,Arthur Desmas,France,Havre AC,GK,Goalkeeper,75,75,72,72,76,36,73
amaddiallo_COT,Amad Diallo,Cote d'Ivoire,Man Utd,MF,Side_Midfielder,75,85,71,68,80,25,50
krepindiatta_SEN,Krepin Diatta,Senegal,AS Monaco,MF,Side_Midfielder,75,89,69,66,78,50,67
mateus_BRA,Mateus,Brazil,Al Taawoun,FW,Right_Winger,75,82,74,71,76,53,69
abdoulayedoucoure_MAL,Abdoulaye Doucoure,Mali,Everton,MF,Attacking_Midfielder,75,57,78,72,74,77,82
flynndownes_ENG,Flynn Downes,England,Southampton,MF,Defensive_Midfielder,75,64,53,71,73,71,75
aleksandardragovic_AUS,Aleksandar Dragovic,Austria,FK Austria Wien,DF,Centre_Back,75,54,51,63,64,77,75
bartlomiejdragowski_POL,Bartlomiej Dragowski,Poland,Panathinaikos,GK,Goalkeeper,75,77,71,70,77,37,72
radudragusin_ROM,Radu Dragusin,Romania,Spurs,DF,Centre_Back,75,73,37,53,65,75,75
leoduarte_BRA,Leo Duarte,Brazil,Başakşehir,DF,Centre_Back,75,57,36,49,60,76,78
odsonneedouard_FRA,Odsonne Edouard,France,Leicester City,FW,Striker,75,73,75,67,76,45,69
maximilianeggestein_GER,Maximilian Eggestein,Germany,SC Freiburg,MF,Defensive_Midfielder,75,63,60,69,71,72,74
magnuswolffeikrem_NOR,Magnus Wolff Eikrem,Norway,Molde FK,MF,Attacking_Midfielder,75,65,71,76,74,33,50
neilelaynaoui_MOR,Neil El Aynaoui,Morocco,RC Lens,MF,Central_Midfielder,75,63,61,70,74,66,71
cristianespinoza_ARG,Cristian Espinoza,Argentina,SJ Earthquakes,MF,Side_Midfielder,75,84,70,69,75,43,66
giovannifabbian_ITA,Giovanni Fabbian,Italy,Bologna,MF,Central_Midfielder,75,67,72,72,75,68,63
bernardo_BRA,Bernardo,Brazil,VfL Bochum 1848,DF,Left_Back,75,71,53,64,68,75,75
jesusferreira_UNI,Jesus Ferreira,United States,FC Dallas,FW,Striker,75,84,73,71,76,45,67
marcofriedl_AUS,Marco Friedl,Austria,SV Werder Bremen,DF,Centre_Back,75,71,42,61,67,76,75
mijatgacinovic_SER,Mijat Gacinovic,Serbia,AEK Athens,MF,Side_Midfielder,75,78,67,72,78,63,67
jamesgarner_ENG,James Garner,England,Everton,MF,Central_Midfielder,75,66,65,77,71,71,71
danielgazdag_HUN,Daniel Gazdag,Hungary,Philadelphia,MF,Attacking_Midfielder,75,77,73,68,76,54,72
yanngboho_FRA,Yann Gboho,France,Toulouse FC,MF,Attacking_Midfielder,75,76,68,70,79,36,58
billygilmour_SCO,Billy Gilmour,Scotland,SSC Napoli,MF,Defensive_Midfielder,75,60,58,75,76,70,62
victorgomez_SPA,Victor Gomez,Spain,SC Braga,DF,Right_Back,75,80,51,74,75,69,71
kamilgrabara_POL,Kamil Grabara,Poland,VfL Wolfsburg,GK,Goalkeeper,75,76,75,72,76,42,75
jacobgreaves_ENG,Jacob Greaves,England,Ipswich,DF,Centre_Back,75,69,40,63,65,75,79
albertgronbaek_DEN,Albert Gronbaek,Denmark,Stade Rennais FC,MF,Attacking_Midfielder,75,77,68,72,77,62,72
markogrujic_SER,Marko Grujic,Serbia,FC Porto,MF,Central_Midfielder,75,59,71,71,75,74,82
javiguerra_SPA,Javi Guerra,Spain,Valencia CF,MF,Central_Midfielder,75,74,70,72,75,72,72
papegueye_SEN,Pape Gueye,Senegal,Villarreal CF,MF,Central_Midfielder,75,58,60,70,71,74,76
marcelhartel_GER,Marcel Hartel,Germany,St. Louis CITY SC,MF,Central_Midfielder,75,72,70,73,79,43,61
taylorharwood-bellis_ENG,Taylor Harwood-Bellis,England,Southampton,DF,Centre_Back,75,66,36,61,67,76,76
jackhendry_SCO,Jack Hendry,Scotland,Ettifaq FC,DF,Centre_Back,75,78,56,63,65,72,85
gastonhernandez_ARG,Gaston Hernandez,Argentina,San Lorenzo,DF,Centre_Back,75,67,37,52,59,76,72
nicolashofler_GER,Nicolas Hofler,Germany,SC Freiburg,MF,Defensive_Midfielder,75,57,47,65,67,75,72
honghyeonseok_KOR,Hong Hyeon Seok,"Korea, South",1. FSV Mainz 05,MF,Attacking_Midfielder,75,72,71,74,76,66,68
odionighalo_NIG,Odion Ighalo,Nigeria,Al Wehda,FW,Striker,75,61,77,64,71,43,83
francoisrael_URU,Franco Israel,Uruguay,Sporting CP,GK,Goalkeeper,75,79,72,71,81,31,76
danieljames_WAL,Daniel James,Wales,Leeds United,MF,Side_Midfielder,75,93,70,66,74,46,66
johyeonwoo_KOR,Jo Hyeon Woo,"Korea, South",Ulsan Hyundai,GK,Goalkeeper,75,77,72,62,78,51,73
alistairjohnston_CAN,Alistair Johnston,Canada,Celtic,DF,Right_Back,75,79,57,71,70,71,80
jamesjustin_ENG,James Justin,England,Leicester City,DF,Left_Back,75,79,50,70,69,72,71
thomaskaminski_BEL,Thomas Kaminski,Belgium,Luton Town,GK,Goalkeeper,75,73,75,70,77,46,74
mandelakeita_BEL,Mandela Keita,Belgium,Parma,MF,Defensive_Midfielder,75,78,56,67,75,72,80
lloydkelly_ENG,Lloyd Kelly,England,Newcastle Utd,DF,Centre_Back,75,67,40,65,67,75,78
kisungyueng_KOR,Ki Sung Yueng,"Korea, South",FC Seoul,MF,Central_Midfielder,75,54,66,76,70,64,77
cedrickipre_COT,Cedric Kipre,Cote d'Ivoire,Stade de Reims,DF,Centre_Back,75,68,35,49,55,73,85
derrickkohn_GER,Derrick Kohn,Germany,SV Werder Bremen,DF,Left_Back,75,87,68,71,76,69,75
philippkohn_SWI,Philipp Kohn,Switzerland,AS Monaco,GK,Goalkeeper,75,76,73,68,76,46,74
aboubakarykoita_MAU,Aboubakary Koita,Mauritania,AEK Athens,MF,Side_Midfielder,75,83,77,70,77,57,69
gianniskonstantelias_GRE,Giannis Konstantelias,Greece,PAOK FC,MF,Attacking_Midfielder,75,77,65,74,79,38,56
victorkristiansen_DEN,Victor Kristiansen,Denmark,Leicester City,DF,Left_Back,75,73,55,67,73,71,73
nikolakrstovic_MON,Nikola Krstovic,Montenegro,Lecce,FW,Striker,75,66,75,57,71,26,74
qazimlaci_ALB,Qazim Laci,Albania,Sparta Praha,MF,Central_Midfielder,75,72,69,75,76,69,77
tariqlamptey_GHA,Tariq Lamptey,Ghana,Brighton,DF,Right_Back,75,85,44,66,77,70,50
cylelarin_CAN,Cyle Larin,Canada,RCD Mallorca,FW,Striker,75,71,75,65,69,28,78
jorgenstrandlarsen_NOR,Jorgen Strand Larsen,Norway,Wolves,FW,Striker,75,77,75,58,69,32,82
romeolavia_BEL,Romeo Lavia,Belgium,Chelsea,MF,Defensive_Midfielder,75,67,50,70,75,73,73
jesperlindstrom_DEN,Jesper Lindstrom,Denmark,Everton,MF,Attacking_Midfielder,75,82,72,68,79,43,60
jordanlotomba_SWI,Jordan Lotomba,Switzerland,Feyenoord,DF,Right_Back,75,78,48,65,72,71,68
costinha_POR,Costinha,Portugal,Olympiacos FC,MF,Side_Midfielder,75,75,65,72,73,69,77
eduardlowen_GER,Eduard Lowen,Germany,St. Louis CITY SC,MF,Central_Midfielder,75,66,70,74,72,70,82
sasalukic_SER,Sasa Lukic,Serbia,Fulham,MF,Central_Midfielder,75,53,69,74,75,70,70
sennelynen_BEL,Senne Lynen,Belgium,SV Werder Bremen,MF,Defensive_Midfielder,75,70,62,72,67,73,77
ainsleymaitland-niles_ENG,Ainsley Maitland-Niles,England,OL,DF,Right_Back,75,76,61,71,73,71,72
dennisman_ROM,Dennis Man,Romania,Parma,MF,Side_Midfielder,75,92,72,69,77,45,73
danielmancini_ARG,Daniel Mancini,Argentina,Panathinaikos,MF,Side_Midfielder,75,81,72,70,76,59,68
petrosmantalos_GRE,Petros Mantalos,Greece,AEK Athens,MF,Attacking_Midfielder,75,72,68,77,76,55,66
razvanmarin_ROM,Razvan Marin,Romania,Cagliari,MF,Central_Midfielder,75,64,74,76,75,67,71
josepmartinez_SPA,Josep Martinez,Spain,Lombardia FC,GK,Goalkeeper,75,75,71,67,74,26,76
georgiosmasouras_GRE,Georgios Masouras,Greece,Olympiacos FC,MF,Side_Midfielder,75,75,75,73,73,53,70
philippmax_GER,Philipp Max,Germany,Panathinaikos,DF,Left_Back,75,73,65,74,74,70,72
alexandrumaxim_ROM,Alexandru Maxim,Romania,Gaziantep,MF,Attacking_Midfielder,75,69,74,77,78,34,60
brandonmechele_BEL,Brandon Mechele,Belgium,Club Brugge,DF,Centre_Back,75,51,39,51,53,79,77
cristianmedina_ARG,Cristian Medina,Argentina,Boca Juniors,MF,Central_Midfielder,75,75,64,72,79,69,69
juniormessias_BRA,Junior Messias,Brazil,Genoa,MF,Side_Midfielder,75,79,72,72,78,49,56
alexandermeyer_GER,Alexander Meyer,Germany,Borussia Dortmund,GK,Goalkeeper,75,72,71,77,76,41,74
jamesmilner_ENG,James Milner,England,Brighton,MF,Central_Midfielder,75,50,70,78,74,74,73
mostafamohamed_EGY,Mostafa Mohamed,Egypt,FC Nantes,FW,Striker,75,72,76,58,69,37,79
kevinmuller_GER,Kevin Muller,Germany,Heidenheim,GK,Goalkeeper,75,73,71,69,78,48,74
rodrigomuniz_BRA,Rodrigo Muniz,Brazil,Fulham,FW,Striker,75,73,74,59,71,42,77
arijanetmuric_KOS,Arijanet Muric,Kosovo,Ipswich,GK,Goalkeeper,75,76,73,79,77,45,74
yunusmusah_UNI,Yunus Musah,United States,Milano FC,MF,Central_Midfielder,75,88,69,71,81,71,82
darlingtonnagbe_UNI,Darlington Nagbe,United States,Columbus Crew,MF,Central_Midfielder,75,73,67,71,80,63,73
nahitannandez_URU,Nahitan Nandez,Uruguay,Al Qadisiyah,MF,Side_Midfielder,75,81,61,71,77,68,79
ilimanndiaye_SEN,Iliman Ndiaye,Senegal,Everton,FW,Striker,75,84,72,63,82,40,62
danndoye_SWI,Dan Ndoye,Switzerland,Bologna,MF,Side_Midfielder,75,81,67,67,78,64,68
reissnelson_ENG,Reiss Nelson,England,Fulham,FW,Right_Winger,75,85,67,71,78,36,55
jota_POR,Jota,Portugal,Stade Rennais FC,MF,Side_Midfielder,75,86,70,70,81,37,59
tijjaninoslin_NET,Tijjani Noslin,Netherlands,Latium,FW,Striker,75,80,73,66,78,43,74
jakeo'brien_IRE,Jake O'Brien,Ireland,Everton,DF,Centre_Back,75,76,41,53,51,73,79
raphaelonyedika_NIG,Raphael Onyedika,Nigeria,Club Brugge,MF,Defensive_Midfielder,75,74,64,64,71,72,80
henryonyekuru_NIG,Henry Onyekuru,Nigeria,Al Fayha,MF,Side_Midfielder,75,92,74,65,77,35,60
jaydenoosterwolde_NET,Jayden Oosterwolde,Netherlands,Fenerbahçe,DF,Left_Back,75,89,42,61,72,72,80
aimaroroz_SPA,Aimar Oroz,Spain,CA Osasuna,MF,Central_Midfielder,75,68,74,71,76,58,65
franciscoortega_ARG,Francisco Ortega,Argentina,Olympiacos FC,DF,Left_Back,75,86,58,72,78,67,78
azzedineounahi_MOR,Azzedine Ounahi,Morocco,Panathinaikos,MF,Central_Midfielder,75,64,63,73,77,63,66
josephpaintsil_GHA,Joseph Paintsil,Ghana,LA Galaxy,MF,Side_Midfielder,75,90,70,68,78,33,73
alexandrospaschalakis_GRE,Alexandros Paschalakis,Greece,Olympiacos FC,GK,Goalkeeper,75,76,72,58,77,51,75
rubenpena_SPA,Ruben Pena,Spain,CA Osasuna,DF,Right_Back,75,72,69,70,73,72,65
nehuenperez_ARG,Nehuen Perez,Argentina,FC Porto,DF,Centre_Back,75,49,25,47,50,77,73
lucasperez_SPA,Lucas Perez,Spain,RC Deportivo,FW,Striker,75,74,76,75,72,30,70
jadenphilogene_ENG,Jaden Philogene,England,Aston Villa,MF,Side_Midfielder,75,85,71,69,78,37,59
diogoleite_POR,Diogo Leite,Portugal,Union Berlin,DF,Centre_Back,75,55,38,50,61,77,76
