Name,Age,Nation,Position,Club,League,Confederation,Billion_KRW,Field,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Name_ID
Dani Silva,25,Portugal,Defensive_Midfielder,FC Midtjylland,Danish_Superligaen,UEFA,40.6,MF,69,64,55,67,71,60,68,danisilva_POR
Danley Jean Jacques,25,Haiti,Defensive_Midfielder,Philadelphia Union,MLS,CONCACAF,32.5,MF,70,69,51,65,67,67,74,danleyjeanjacques_HAI
Dan Neil,23,England,Central_Midfielder,Sunderland AFC,PremierLeague,UEFA,121.9,MF,73,73,64,66,72,68,77,danneil_ENG
Danny Leyva,22,United States,Defensive_Midfielder,Seattle Sounders FC,MLS,CONCACAF,19.5,MF,65,64,59,60,65,52,55,dannyleyva_UNI
Danny Ward,32,Wales,Goalkeeper,Wrexham AFC,Championship,UEFA,19.5,GK,72,72,71,68,72,46,70,dannyward_WAL
Danny Welbeck,34,England,Striker,Brighton & Hove Albion,PremierLeague,UEFA,81.2,FW,76,54,76,70,76,42,71,dannywelbeck_ENG
Dante,41,Brazil,Centre_Back,OGC Nice,Ligue1,CONMEBOL,8.1,DF,79,32,52,69,65,81,79,dante_BRA
Dante Vanzeir,27,Belgium,Striker,KAA Gent,Jupiler_ProLeague,UEFA,81.2,FW,72,84,70,69,73,38,72,dantevanzeir_BEL
Danylo Sikan,24,Ukraine,Striker,Trabzonspor,SuperLig,UEFA,97.5,FW,74,79,72,56,69,28,67,danylosikan_UKR
Daouda Guindo,22,Mali,Left_Back,Red Bull Salzburg,Austria_Bundesliga,CAF,32.5,DF,67,84,37,55,71,60,68,daoudaguindo_MAL
Dara O'Shea,26,Ireland,Centre_Back,Ipswich Town,Championship,UEFA,227.5,DF,74,67,33,55,58,75,76,darao'shea_IRE
Darian Males,24,Switzerland,Side_Midfielder,BSC Young Boys,Swiss_SuperLeague,UEFA,48.8,MF,70,78,65,69,72,36,66,darianmales_SWI
Darijan Bojanic,30,Sweden,Central_Midfielder,Ulsan HD FC,K_League1,UEFA,16.2,MF,73,47,63,75,72,62,71,darijanbojanic_SWE
Dario Essugo,20,Portugal,Defensive_Midfielder,Chelsea FC,PremierLeague,UEFA,325.0,MF,72,73,56,63,71,71,78,darioessugo_POR
Darius Olaru,27,Romania,Attacking_Midfielder,FCSB,Romaina_SuperLiga,UEFA,121.9,MF,73,83,73,72,74,64,82,dariusolaru_ROM
Darko Lazovic,34,Serbia,Side_Midfielder,Hellas Verona,Serie_A,UEFA,13.0,MF,74,71,72,74,75,65,56,darkolazovic_SER
Darlington Nagbe,35,United States,Central_Midfielder,Columbus Crew,MLS,CONCACAF,16.2,MF,75,73,67,71,80,63,73,darlingtonnagbe_UNI
Darren Yapi,20,United States,Striker,Colorado Rapids,MLS,CONCACAF,24.4,FW,60,74,55,45,62,22,58,darrenyapi_UNI
Darwin Nunez,26,Uruguay,Striker,Liverpool FC,PremierLeague,CONMEBOL,731.2,FW,82,90,80,72,78,46,86,darwinnunez_URU
Daryl Dike,25,United States,Striker,West Bromwich Albion,Championship,CONCACAF,45.5,FW,70,65,70,47,62,20,79,daryldike_UNI
David Ayala,23,Argentina,Defensive_Midfielder,Portland Timbers,MLS,CONMEBOL,65.0,MF,67,72,45,62,67,63,56,davidayala_ARG
David Carmo,26,Angola,Centre_Back,Nottingham Forest,PremierLeague,CAF,162.5,DF,76,49,39,58,51,77,81,davidcarmo_ANG
David Datro Fofana,22,Cote d'Ivoire,Striker,Chelsea FC,PremierLeague,CAF,97.5,FW,72,83,70,60,75,25,73,daviddatrofofana_COT
Davide Frattesi,25,Italy,Central_Midfielder,Inter Milan,Serie_A,UEFA,568.8,MF,81,80,74,78,81,71,71,davidefrattesi_ITA
David Hancko,27,Slovakia,Centre_Back,Atlético de Madrid,LaLiga,UEFA,487.5,DF,81,78,66,72,74,81,80,davidhancko_SLO
David Jurasek,24,Czech Republic,Left_Back,Besiktas JK,SuperLig,UEFA,81.2,DF,73,82,61,68,72,67,75,davidjurasek_CZE
David Lopez,35,Spain,Centre_Back,Girona FC,LaLiga,UEFA,16.2,DF,80,45,60,71,66,82,75,davidlopez_SPA
David Moller Wolfe,23,Norway,Left_Back,AZ Alkmaar,Eredivisie,UEFA,146.2,DF,70,77,52,59,68,65,72,davidmollerwolfe_NOR
David Okereke,27,Nigeria,Striker,US Cremonese,Serie_A,CAF,35.8,FW,74,83,71,56,76,26,65,davidokereke_NIG
David Ospina,36,Colombia,Goalkeeper,Atlético Nacional,Liga_Dimayor,CONMEBOL,6.5,GK,77,77,74,78,80,53,80,davidospina_COL
David Raum,27,Germany,Left_Back,RB Leipzig,Bundesliga,UEFA,325.0,DF,81,85,61,81,78,73,78,davidraum_GER
David Raya,29,Spain,Goalkeeper,Arsenal FC,PremierLeague,UEFA,650.0,GK,83,82,81,86,82,57,81,davidraya_SPA
David Ruiz,21,Honduras,Defensive_Midfielder,Inter Miami CF,MLS,CONCACAF,40.6,MF,64,68,49,59,68,61,57,davidruiz_HON
Davidson,34,Brazil,Left_Winger,Qingdao West Coast,Chinese_SuperLeague,CONMEBOL,8.1,FW,76,82,74,70,80,41,73,davidson_BRA
David Soria,32,Spain,Goalkeeper,Getafe CF,LaLiga,UEFA,48.8,GK,81,81,79,73,82,43,80,davidsoria_SPA
David Watson,20,Scotland,Central_Midfielder,Kilmarnock FC,Scottish_Premiership,UEFA,24.4,MF,65,60,61,61,64,61,65,davidwatson_SCO
Davie Selke,30,Germany,Striker,Basaksehir FK,SuperLig,UEFA,56.9,FW,73,77,72,54,67,37,77,davieselke_GER
Davinson Sanchez,29,Colombia,Centre_Back,Galatasaray,SuperLig,CONMEBOL,325.0,DF,80,77,47,55,65,79,82,davinsonsanchez_COL
Davy Roef,31,Belgium,Goalkeeper,KAA Gent,Jupiler_ProLeague,UEFA,40.6,GK,72,73,71,71,72,51,71,davyroef_BEL
Dayne St. Clair,28,Canada,Goalkeeper,Minnesota United FC,MLS,CONCACAF,45.5,GK,71,71,66,56,76,27,70,daynest.clair_CAN
Dayot Upamecano,26,France,Centre_Back,Bayern Munich,Bundesliga,UEFA,812.5,DF,82,81,45,63,73,81,85,dayotupamecano_FRA
Deandre Kerr,22,Canada,Striker,Toronto FC,MLS,CONCACAF,24.4,FW,61,78,59,52,60,47,71,deandrekerr_CAN
DeAndre Yedlin,32,United States,Right_Back,FC Cincinnati,MLS,CONCACAF,24.4,DF,71,85,50,59,65,66,73,deandreyedlin_UNI
Dean Henderson,28,England,Goalkeeper,Crystal Palace,PremierLeague,UEFA,325.0,GK,79,80,76,78,81,55,75,deanhenderson_ENG
Dean Huijsen,20,Spain,Centre_Back,Real Madrid,LaLiga,UEFA,975.0,DF,68,64,46,60,63,69,65,deanhuijsen_SPA
Declan Rice,26,England,Central_Midfielder,Arsenal FC,PremierLeague,UEFA,1950.0,MF,87,73,72,82,79,84,85,declanrice_ENG
Deivid Washington,20,Brazil,Striker,Santos FC,Brasileiro_SerieA,CONMEBOL,130.0,FW,69,79,70,53,72,30,66,deividwashington_BRA
Dejan Joveljic,25,Serbia,Striker,Sporting Kansas City,MLS,UEFA,89.4,FW,73,74,72,61,70,32,73,dejanjoveljic_SER
Dejan Kulusevski,25,Sweden,Attacking_Midfielder,Tottenham Hotspur,PremierLeague,UEFA,812.5,MF,82,75,77,80,83,57,80,dejankulusevski_SWE
Dejan Lovren,36,Croatia,Centre_Back,PAOK Thessaloniki,SuperLeague1,UEFA,9.8,DF,74,50,40,58,58,74,74,dejanlovren_CRO
Dejan Zukic,24,Serbia,Attacking_Midfielder,Wolfsberger AC,Austria_Bundesliga,UEFA,81.2,MF,65,71,60,67,65,35,57,dejanzukic_SER
DeJuan Jones,28,United States,Left_Back,San Jose Earthquakes,MLS,CONCACAF,56.9,DF,72,82,56,65,70,67,75,dejuanjones_UNI
Demarai Gray,29,Jamaica,Left_Winger,Birmingham City,Championship,CONCACAF,56.9,FW,76,85,73,69,80,38,58,demaraigray_JAM
Demir Ege Tiknaz,20,Turkey,Defensive_Midfielder,Besiktas JK,SuperLig,UEFA,81.2,MF,62,66,48,63,67,53,61,demiregetiknaz_TUR
Denes Dibusz,34,Hungary,Goalkeeper,Ferencvárosi TC,Other_leagues,UEFA,32.5,GK,78,77,72,74,82,27,77,denesdibusz_HUN
Denil Castillo,21,Ecuador,Central_Midfielder,FC Midtjylland,Danish_Superligaen,CONMEBOL,56.9,MF,63,62,34,57,50,60,69,denilcastillo_ECU
Denil Maldonado,27,Honduras,Centre_Back,Rubin Kazan,Russian_PremierLiga,CONCACAF,29.2,DF,67,62,31,43,43,67,74,denilmaldonado_HON
Denis Alibec,34,Romania,Striker,FCSB,Romaina_SuperLiga,UEFA,9.8,FW,70,69,73,68,71,24,78,denisalibec_ROM
Denis Bouanga,30,Gabon,Left_Winger,Los Angeles FC,MLS,CAF,130.0,FW,80,85,81,74,79,38,79,denisbouanga_GAB
Denis Dragus,26,Romania,Striker,Eyüpspor,SuperLig,UEFA,56.9,FW,71,80,70,56,75,19,71,denisdragus_ROM
Denis Genreau,26,Australia,Attacking_Midfielder,Deportivo de La Coruña,LaLiga_2,AFC,13.0,MF,70,60,62,68,69,64,68,denisgenreau_AUS
Denis Zakaria,28,Switzerland,Defensive_Midfielder,AS Monaco,Ligue1,UEFA,487.5,MF,79,80,67,72,76,78,84,deniszakaria_SWI
Deniz Ertas,20,Turkey,Goalkeeper,Konyaspor,SuperLig,UEFA,16.2,GK,55,60,52,51,56,23,52,denizertas_TUR
Deniz Hummet,28,Turkey,Striker,Gamba Osaka,J1_League,UEFA,35.8,FW,67,63,70,54,63,29,76,denizhummet_TUR
Deniz Undav,29,Germany,Striker,VfB Stuttgart,Bundesliga,UEFA,325.0,FW,81,67,82,75,80,33,78,denizundav_GER
Dennis Cirkin,23,England,Left_Back,Sunderland AFC,PremierLeague,UEFA,130.0,DF,68,77,47,58,65,64,62,denniscirkin_ENG
Dennis Seimen,19,Germany,Goalkeeper,SC Paderborn 07,Bundesliga_2,UEFA,40.6,GK,63,64,58,61,65,40,59,dennisseimen_GER
Denso Kasius,22,Netherlands,Right_Back,AZ Alkmaar,Eredivisie,UEFA,65.0,DF,66,78,45,62,65,59,65,densokasius_NET
Denzel Dumfries,29,Netherlands,Right_Back,Inter Milan,Serie_A,UEFA,568.8,DF,82,83,66,73,74,78,88,denzeldumfries_NET
Derek Cornelius,27,Canada,Centre_Back,Olympique Marseille,Ligue1,CONCACAF,81.2,DF,72,68,45,51,57,68,85,derekcornelius_CAN
Derrick Kohn,26,Germany,Left_Back,Galatasaray,SuperLig,UEFA,81.2,DF,75,87,68,71,76,69,75,derrickkohn_GER
Destiny Udogie,22,Italy,Left_Back,Tottenham Hotspur,PremierLeague,UEFA,650.0,DF,82,88,65,74,80,78,80,destinyudogie_ITA
Devis Vasquez,27,Colombia,Goalkeeper,Without Club,AC Milan,Serie_A,CONMEBOL,32.5,GK,68,67,66,68,71,38,64,devisvasquez_COL
Devyne Rensch,22,Netherlands,Right_Back,AS Roma,Serie_A,UEFA,162.5,DF,73,74,56,66,70,72,67,devynerensch_NET
Dexter Lembikisa,21,Jamaica,Right_Back,Wolverhampton Wanderers U21,Other_leagues,CONCACAF,21.1,DF,65,83,43,55,60,60,60,dexterlembikisa_JAM
Di'Shon Bernard,24,Jamaica,Centre_Back,Sheffield Wednesday,Championship,CONCACAF,26.0,DF,69,66,40,53,59,67,75,di'shonbernard_JAM
Diant Ramaj,23,Germany,Goalkeeper,Borussia Dortmund,Bundesliga,UEFA,113.8,GK,73,74,69,81,76,24,72,diantramaj_GER
Diego Callai,21,Brazil,Goalkeeper,Sporting CP B,Other_leagues,CONMEBOL,16.2,GK,69,68,65,66,71,22,71,diegocallai_BRA
Diego Carlos,32,Brazil,Centre_Back,Fenerbahce,SuperLig,CONMEBOL,154.4,DF,80,63,47,63,67,79,76,diegocarlos_BRA
Diego Conde,26,Spain,Goalkeeper,Villarreal CF,LaLiga,UEFA,121.9,GK,73,73,73,64,74,43,73,diegoconde_SPA
Diego Coppola,21,Italy,Centre_Back,Brighton & Hove Albion,PremierLeague,UEFA,162.5,DF,71,53,40,55,50,73,65,diegocoppola_ITA
Diego Gomez,22,Paraguay,Central_Midfielder,Brighton & Hove Albion,PremierLeague,CONMEBOL,227.5,MF,68,75,63,65,69,59,72,diegogomez_PAR
Diego Luna,21,United States,Side_Midfielder,Real Salt Lake City,MLS,CONCACAF,130.0,MF,68,77,59,62,75,42,68,diegoluna_UNI
Diego Rossi,27,Uruguay,Attacking_Midfielder,Columbus Crew,MLS,CONMEBOL,138.1,MF,75,88,72,70,77,34,55,diegorossi_URU
Dimitar Mitov,28,Bulgaria,Goalkeeper,Aberdeen FC,Scottish_Premiership,UEFA,16.2,GK,68,68,65,58,71,61,69,dimitarmitov_BUL
Dimitri Lavalee,28,Belgium,Left_Back,SK Sturm Graz,Austria_Bundesliga,UEFA,65.0,DF,72,64,29,61,64,71,72,dimitrilavalee_BEL
Dimitrios Pelkas,31,Greece,Attacking_Midfielder,PAOK Thessaloniki,SuperLeague1,UEFA,29.2,MF,72,74,68,72,75,44,60,dimitriospelkas_GRE
Dimitry Bertaud,27,Congo,Goalkeeper,Montpellier HSC,Ligue2,CAF,16.2,GK,73,73,69,72,75,53,72,dimitrybertaud_CON
Dinko Horkas,26,Croatia,Goalkeeper,UD Las Palmas,LaLiga_2,UEFA,19.5,GK,64,64,61,61,66,48,62,dinkohorkas_CRO
Diogo Costa,25,Portugal,Goalkeeper,FC Porto,Liga_Portugal,UEFA,650.0,GK,84,83,78,82,86,35,83,diogocosta_POR
Diogo Dalot,26,Portugal,Right_Back,Manchester United,PremierLeague,UEFA,487.5,DF,82,85,63,77,80,79,79,diogodalot_POR
Diogo Leite,26,Portugal,Centre_Back,1.FC Union Berlin,Bundesliga,UEFA,276.2,DF,75,55,38,50,61,77,76,diogoleite_POR
Diogo Sousa,26,Portugal,Goalkeeper,Bodrum FK,Other_leagues,UEFA,22.8,GK,66,67,64,60,66,33,65,diogosousa_POR
Djaniny,34,Cabo Verde,Striker,Al-Fateh SC,Saudi_ProLeague,CAF,32.5,FW,70,79,70,66,69,35,74,djaniny_CAB
Djed Spence,24,England,Left_Back,Tottenham Hotspur,PremierLeague,UEFA,325.0,DF,72,86,43,60,74,67,60,djedspence_ENG
Djibril Sow,28,Switzerland,Central_Midfielder,Sevilla FC,LaLiga,UEFA,121.9,MF,78,79,69,75,77,75,78,djibrilsow_SWI
Djordje Mihailovic,26,United States,Attacking_Midfielder,Colorado Rapids,MLS,CONCACAF,81.2,MF,74,71,70,74,74,60,67,djordjemihailovic_UNI
Dmytro Riznyk,26,Ukraine,Goalkeeper,Shakhtar Donetsk,Ukrainian_PremierLeague,UEFA,113.8,GK,74,74,66,76,75,48,77,dmytroriznyk_UKR
Dodi Lukebakio,27,Belgium,Right_Winger,Sevilla FC,LaLiga,UEFA,325.0,FW,79,84,78,70,82,31,59,dodilukebakio_BEL
Dodo,26,Brazil,Right_Back,ACF Fiorentina,Serie_A,CONMEBOL,390.0,DF,77,85,59,73,78,71,70,dodo_BRA
Dogan Alemdar,22,Turkey,Goalkeeper,Stade Rennais FC,Ligue1,UEFA,24.4,GK,70,70,69,69,69,38,71,doganalemdar_TUR
Dogucan Haspolat,25,Turkey,Defensive_Midfielder,KVC Westerlo,Jupiler_ProLeague,UEFA,81.2,MF,69,65,55,67,68,64,68,dogucanhaspolat_TUR
Domagoj Vida,36,Croatia,Centre_Back,AEK Athens,SuperLeague1,UEFA,11.4,DF,75,70,41,58,59,77,79,domagojvida_CRO
Domenico Berardi,30,Italy,Right_Winger,US Sassuolo,Serie_A,UEFA,130.0,FW,83,79,81,78,85,36,70,domenicoberardi_ITA
Dominic Calvert-Lewin,28,England,Striker,Everton FC,PremierLeague,UEFA,260.0,FW,77,75,74,63,73,39,76,dominiccalvert-lewin_ENG
Dominic Solanke,27,England,Striker,Tottenham Hotspur,PremierLeague,UEFA,650.0,FW,81,75,81,66,78,29,83,dominicsolanke_ENG
Dominik Baumgartner,29,Austria,Centre_Back,Wolfsberger AC,Austria_Bundesliga,UEFA,14.6,DF,71,70,35,53,52,71,77,dominikbaumgartner_AUS
Dominik Fitz,26,Austria,Attacking_Midfielder,Austria Vienna,Austria_Bundesliga,UEFA,56.9,MF,71,76,68,73,70,33,58,dominikfitz_AUS
Dominik Greif,28,Slovakia,Goalkeeper,RCD Mallorca,LaLiga,UEFA,97.5,GK,70,69,70,74,68,18,69,dominikgreif_SLO
Dominik Kotarski,25,Croatia,Goalkeeper,FC Copenhagen,Danish_Superligaen,UEFA,146.2,GK,76,78,72,76,79,39,73,dominikkotarski_CRO
Dominik Livakovic,30,Croatia,Goalkeeper,Fenerbahce,SuperLig,UEFA,146.2,GK,80,80,76,71,83,56,80,dominiklivakovic_CRO
Dominik Reimann,28,Germany,Goalkeeper,1.FC Magdeburg,Bundesliga_2,UEFA,16.2,GK,68,68,66,73,68,45,70,dominikreimann_GER
Dominik Schmid,27,Switzerland,Left_Back,FC Basel 1893,Swiss_SuperLeague,UEFA,65.0,DF,69,77,56,70,66,60,71,dominikschmid_SWI
Dominik Szoboszlai,24,Hungary,Attacking_Midfielder,Liverpool FC,PremierLeague,UEFA,1300.0,MF,81,82,80,84,80,59,70,dominikszoboszlai_HUN
Donat Rrudhani,26,Kosovo,Side_Midfielder,BSC Young Boys,Swiss_SuperLeague,UEFA,29.2,MF,68,75,68,62,69,36,70,donatrrudhani_KOS
Dorgeles Nene,22,Mali,Left_Winger,Red Bull Salzburg,Austria_Bundesliga,CAF,195.0,FW,68,85,71,61,73,37,55,dorgelesnene_MAL
Douglas Augusto,28,Brazil,Central_Midfielder,FC Krasnodar,Russian_PremierLiga,CONMEBOL,97.5,MF,75,72,69,70,72,73,80,douglasaugusto_BRA
Douglas Luiz,27,Brazil,Central_Midfielder,Juventus FC,Serie_A,CONMEBOL,487.5,MF,83,66,78,85,80,75,76,douglasluiz_BRA
Drake Callender,27,United States,Goalkeeper,Inter Miami CF,MLS,CONCACAF,40.6,GK,70,71,68,63,76,25,66,drakecallender_UNI
Duckens Nazon,31,Haiti,Striker,Kayserispor,SuperLig,CONCACAF,19.5,FW,68,76,68,51,67,24,63,duckensnazon_HAI
Dujon Sterling,25,England,Right_Back,Rangers FC,Scottish_Premiership,UEFA,56.9,DF,73,75,51,67,70,71,74,dujonsterling_ENG
Duncan McGuire,24,United States,Striker,Orlando City SC,MLS,CONCACAF,45.5,FW,67,65,64,43,60,25,67,duncanmcguire_UNI
Dusan Vlahovic,25,Serbia,Striker,Juventus FC,Serie_A,UEFA,568.8,FW,84,78,84,69,79,29,83,dusanvlahovic_SER
Duvan Zapata,34,Colombia,Striker,Torino FC,Serie_A,CONMEBOL,56.9,FW,83,73,82,64,78,35,88,duvanzapata_COL
Dylan Levitt,24,Wales,Central_Midfielder,Hibernian FC,Scottish_Premiership,UEFA,10.6,MF,68,63,66,68,69,59,63,dylanlevitt_WAL
Dylan Nealis,26,United States,Right_Back,New York Red Bulls,MLS,CONCACAF,29.2,DF,64,72,40,46,56,64,68,dylannealis_UNI
Dylan Vente,26,Suriname,Striker,SC Heerenveen,Eredivisie,CONCACAF,32.5,FW,68,74,68,55,66,27,57,dylanvente_SUR
Dzenan Pejcinovic,20,Germany,Striker,VfL Wolfsburg,Bundesliga,UEFA,65.0,FW,61,58,60,52,61,24,59,dzenanpejcinovic_GER
Ebenezer Akinsanmiro,20,Nigeria,Central_Midfielder,Pisa Sporting Club,Serie_A,CAF,32.5,MF,67,76,67,67,70,61,72,ebenezerakinsanmiro_NIG
Eberechi Eze,27,England,Attacking_Midfielder,Crystal Palace,PremierLeague,UEFA,893.8,MF,81,78,81,78,84,49,69,eberechieze_ENG
Ebrima Colley,25,Gambia,Right_Winger,BSC Young Boys,Swiss_SuperLeague,CAF,32.5,FW,68,83,62,59,71,27,54,ebrimacolley_GAM
Eddie Nketiah,26,England,Striker,Crystal Palace,PremierLeague,UEFA,292.5,FW,76,79,74,58,78,25,66,eddienketiah_ENG
Eden Karzev,25,Israel,Defensive_Midfielder,Shenzhen Peng City,Chinese_SuperLeague,UEFA,24.4,MF,69,68,65,63,67,67,72,edenkarzev_ISR
Eder Militao,27,Brazil,Centre_Back,Real Madrid,LaLiga,CONMEBOL,487.5,DF,85,85,50,69,71,85,82,edermilitao_BRA
Edin Dzeko,39,Bosnia-Herzegovina,Striker,ACF Fiorentina,Serie_A,UEFA,26.0,FW,82,57,82,73,76,45,76,edindzeko_BOS
Edinson Cavani,38,Uruguay,Striker,CA Boca Juniors,Liga_Profesional,CONMEBOL,16.2,FW,77,52,80,68,71,51,71,edinsoncavani_URU
Edmond Tapsoba,26,Burkina Faso,Centre_Back,Bayer 04 Leverkusen,Bundesliga,CAF,568.8,DF,83,75,54,68,70,85,79,edmondtapsoba_BUR
Edo Kayembe,27,Congo,Central_Midfielder,Watford FC,Championship,CAF,65.0,MF,71,72,63,67,68,67,78,edokayembe_CON
Edouard Mendy,33,Senegal,Goalkeeper,Al-Ahli SFC,Saudi_ProLeague,CAF,81.2,GK,80,78,77,75,81,34,79,edouardmendy_SEN
Edson Alvarez,27,Mexico,Defensive_Midfielder,West Ham United,PremierLeague,CONCACAF,406.2,MF,81,66,58,69,72,83,87,edsonalvarez_MEX
Eduard Lowen,28,Germany,Central_Midfielder,St. Louis CITY SC,MLS,UEFA,65.0,MF,75,66,70,74,72,70,82,eduardlowen_GER
Eduardo Camavinga,22,France,Central_Midfielder,Real Madrid,LaLiga,UEFA,975.0,MF,83,80,67,81,84,78,80,eduardocamavinga_FRA
Eduardo Quaresma,23,Portugal,Centre_Back,Sporting CP,Liga_Portugal,UEFA,292.5,DF,76,78,36,64,74,76,74,eduardoquaresma_POR
Eduardo Salvio,35,Argentina,Right_Winger,CA Lanús,Liga_Profesional,CONMEBOL,16.2,FW,75,77,72,72,79,54,66,eduardosalvio_ARG
Edvinas Gertmonas,29,Lithuania,Goalkeeper,FC Universitatea Cluj,Romaina_SuperLiga,UEFA,22.8,GK,66,67,64,56,67,51,66,edvinasgertmonas_LIT
Edvin Austbo,20,Norway,Left_Winger,Viking FK,Eliteserien,UEFA,81.2,FW,59,73,58,50,62,23,44,edvinaustbo_NOR
Edward Chilufya,25,Zambia,Right_Winger,FC Midtjylland,Danish_Superligaen,CAF,16.2,FW,66,91,67,59,74,30,57,edwardchilufya_ZAM
Edwin Cerrillo,24,United States,Defensive_Midfielder,Los Angeles Galaxy,MLS,CONCACAF,40.6,MF,67,63,46,60,63,63,71,edwincerrillo_UNI
Egil Selvik,27,Norway,Goalkeeper,Watford FC,Championship,UEFA,24.4,GK,69,69,68,66,69,19,68,egilselvik_NOR
Eiran Cashin,23,Ireland,Centre_Back,Birmingham City,Championship,UEFA,130.0,DF,71,58,35,56,60,69,81,eirancashin_IRE
El Bilal Toure,23,Mali,Striker,Atalanta BC,Serie_A,CAF,243.8,FW,72,71,72,61,71,23,63,elbilaltoure_MAL
El Chadaille Bitshiabu,20,France,Centre_Back,RB Leipzig,Bundesliga,UEFA,292.5,DF,68,57,36,54,50,66,76,elchadaillebitshiabu_FRA
Eldor Shomurodov,30,Uzbekistan,Striker,Basaksehir FK,SuperLig,AFC,81.2,FW,72,76,70,64,73,39,66,eldorshomurodov_UZB
Elia Caprile,23,Italy,Goalkeeper,Cagliari Calcio,Serie_A,UEFA,146.2,GK,74,72,72,72,77,48,74,eliacaprile_ITA
Elian Irala,21,Argentina,Defensive_Midfielder,Shabab Al-Ahli Club,UAE_ProLeague,CONMEBOL,81.2,MF,67,72,51,59,64,65,62,elianirala_ARG
Elias Achouri,26,Tunisia,Left_Winger,FC Copenhagen,Danish_Superligaen,CAF,56.9,FW,73,86,66,66,75,30,56,eliasachouri_TUN
Elias Baum,19,Germany,Right_Back,Eintracht Frankfurt,Bundesliga,UEFA,130.0,DF,61,68,40,53,63,57,57,eliasbaum_GER
Elias Jelert,22,Denmark,Right_Back,Galatasaray,SuperLig,UEFA,113.8,DF,73,85,57,68,73,66,73,eliasjelert_DEN
Elias Mar Omarsson,30,Iceland,Striker,Meizhou Hakka,Chinese_SuperLeague,UEFA,11.4,FW,64,85,60,53,66,37,71,eliasmaromarsson_ICE
Elias Saad,25,Tunisia,Left_Winger,FC Augsburg,Bundesliga,CAF,65.0,FW,71,74,65,65,77,33,56,eliassaad_TUN
Eliezer Mayenda,20,Spain,Striker,Sunderland AFC,PremierLeague,UEFA,195.0,FW,60,53,60,54,61,29,59,eliezermayenda_SPA
Eli Junior Kroupi,19,France,Striker,AFC Bournemouth,PremierLeague,UEFA,243.8,FW,68,71,67,66,74,45,54,elijuniorkroupi_FRA
Elis Bishesari,20,Sweden,Goalkeeper,IFK Göteborg,Allsvenskan,UEFA,29.2,GK,62,64,61,66,63,27,61,elisbishesari_SWE
Elisha Owusu,27,Ghana,Defensive_Midfielder,AJ Auxerre,Ligue1,CAF,48.8,MF,71,60,53,64,68,67,69,elishaowusu_GHA
Elliot Anderson,22,England,Central_Midfielder,Nottingham Forest,PremierLeague,UEFA,520.0,MF,75,72,66,72,79,69,77,elliotanderson_ENG
Ellis Simms,24,England,Striker,Coventry City,Championship,UEFA,97.5,FW,71,74,71,53,66,34,77,ellissimms_ENG
Ellyes Skhiri,30,Tunisia,Defensive_Midfielder,Eintracht Frankfurt,Bundesliga,CAF,121.9,MF,81,60,73,74,75,80,76,ellyesskhiri_TUN
Elye Wahi,22,France,Striker,Eintracht Frankfurt,Bundesliga,UEFA,357.5,FW,77,84,79,67,79,31,67,elyewahi_FRA
Emanuel Aiwu,24,Austria,Centre_Back,SK Sturm Graz,Austria_Bundesliga,UEFA,32.5,DF,66,70,42,51,56,63,76,emanuelaiwu_AUS
Emanuel Emegha,22,Netherlands,Striker,RC Strasbourg Alsace,Ligue1,UEFA,406.2,FW,73,81,71,56,69,30,74,emanuelemegha_NET
Emerson,30,Italy,Left_Back,West Ham United,PremierLeague,UEFA,162.5,DF,78,79,63,75,78,73,65,emerson_ITA
Emerson Royal,26,Brazil,Right_Back,CR Flamengo,Brasileiro_SerieA,CONMEBOL,146.2,DF,76,70,62,70,73,74,77,emersonroyal_BRA
Emile Smith Rowe,24,England,Attacking_Midfielder,Fulham FC,PremierLeague,UEFA,487.5,MF,77,76,71,74,80,43,61,emilesmithrowe_ENG
Emiliano Buendia,28,Argentina,Attacking_Midfielder,Aston Villa,PremierLeague,CONMEBOL,243.8,MF,78,69,74,80,82,66,66,emilianobuendia_ARG
Emiliano Martinez,32,Argentina,Goalkeeper,Aston Villa,PremierLeague,CONMEBOL,325.0,GK,87,84,82,83,86,56,87,emilianomartinez_ARG
Emiliano Martinez,25,Uruguay,Defensive_Midfielder,Sociedade Esportiva Palmeiras,Brasileiro_SerieA,CONMEBOL,113.8,MF,73,73,56,63,71,71,70,emilianomartinez_URU
Emil Riis,27,Denmark,Striker,Bristol City,Championship,UEFA,73.1,FW,71,73,73,54,67,28,71,emilriis_DEN
Emin Bayram,22,Turkey,Centre_Back,KVC Westerlo,Jupiler_ProLeague,UEFA,56.9,DF,70,63,40,59,69,71,70,eminbayram_TUR
Emirhan Topcu,24,Turkey,Centre_Back,Besiktas JK,SuperLig,UEFA,89.4,DF,69,55,33,54,63,69,70,emirhantopcu_TUR
Emmanuel Agbadou,28,Cote d'Ivoire,Centre_Back,Wolverhampton Wanderers,PremierLeague,CAF,325.0,DF,77,63,47,55,60,76,83,emmanuelagbadou_COT
Emmanuel Agyemang,21,Ghana,Central_Midfielder,Wolfsberger AC,Austria_Bundesliga,CAF,32.5,MF,52,61,44,50,59,32,51,emmanuelagyemang_GHA
