Identifier,name,nation,club,field,position,OVR,PAC,SHO,PAS,DRI,DEF,PHY
franciscomoura_POR,Francisco Moura,Portugal,FC Porto,DF,Left_Back,74,76,55,72,74,70,70
franciscoortega_ARG,Francisco Ortega,Argentina,Olympiacos FC,DF,Left_Back,75,86,58,72,78,67,78
francisdevries_NEW,Francis de Vries,New Zealand,Auckland FC,DF,Left_Back,64,64,48,62,61,59,73
francoarmani_ARG,Franco Armani,Argentina,River Plate,GK,Goalkeeper,77,74,76,68,80,46,79
francoibarra_ARG,Franco Ibarra,Argentina,Rosario Central,MF,Defensive_Midfielder,64,67,45,55,59,65,64
francoisrael_URU,Franco Israel,Uruguay,Sporting CP,GK,Goalkeeper,75,79,72,71,81,31,76
francopetroli_ARG,Franco Petroli,Argentina,Godoy Cruz,GK,Goalkeeper,73,71,72,70,74,46,73
francovazquez_ARG,Franco Vazquez,Argentina,Cremonese,MF,Attacking_Midfielder,75,42,77,77,77,56,77
franculino_GUI,Franculino,Guinea-Bissau,FC Midtjylland,FW,Striker,70,77,68,62,70,36,68
frangarcia_SPA,Fran Garcia,Spain,Real Madrid,DF,Left_Back,78,89,49,69,77,71,69
frankacheampong_GHA,Frank Acheampong,Ghana,Henan FC,FW,Striker,72,91,72,67,78,44,77
frankiekent_ENG,Frankie Kent,England,Hearts,DF,Centre_Back,72,62,30,52,59,72,79
frankmagri_CAM,Frank Magri,Cameroon,Toulouse FC,FW,Striker,72,77,72,59,73,21,63
frankoandrijasevic_CRO,Franko Andrijasevic,Croatia,Zhejiang Pro,MF,Attacking_Midfielder,71,70,71,67,69,56,80
frankonyeka_NIG,Frank Onyeka,Nigeria,FC Augsburg,MF,Central_Midfielder,72,77,63,66,73,72,76
frannavarro_SPA,Fran Navarro,Spain,FC Porto,FW,Striker,76,75,77,57,73,41,76
franskratzig_GER,Frans Kratzig,Germany,VfB Stuttgart,DF,Left_Back,66,66,45,61,71,62,53
franvieites_SPA,Fran Vieites,Spain,Real Betis,GK,Goalkeeper,69,72,63,73,68,34,66
fraserforster_ENG,Fraser Forster,England,Spurs,GK,Goalkeeper,73,72,71,67,75,28,74
fred_BRA,Fred,Brazil,Fenerbahçe,MF,Defensive_Midfielder,81,75,71,79,82,75,78
freddiewoodman_ENG,Freddie Woodman,England,Preston,GK,Goalkeeper,71,73,69,62,73,47,69
frederikalves_DEN,Frederik Alves,Denmark,Brøndby IF,DF,Centre_Back,67,49,31,44,51,67,73
frederikronnow_DEN,Frederik Ronnow,Denmark,Union Berlin,GK,Goalkeeper,79,79,79,69,81,47,78
fredrikjensen_FIN,Fredrik Jensen,Finland,FC Augsburg,MF,Attacking_Midfielder,74,68,69,71,74,55,73
fredriksjovold_NOR,Fredrik Sjovold,Norway,FK Bodø/Glimt,DF,Right_Back,65,67,50,61,66,59,60
frenkiedejong_NET,Frenkie de Jong,Netherlands,FC Barcelona,MF,Central_Midfielder,87,82,69,86,87,77,78
gabrielarias_CHI,Gabriel Arias,Chile,Racing Club,GK,Goalkeeper,76,76,72,72,76,45,75
gabrielavalos_PAR,Gabriel Avalos,Paraguay,Independiente,FW,Striker,74,67,74,61,73,46,82
gabrielbatista_BRA,Gabriel Batista,Brazil,Santa Clara,GK,Goalkeeper,70,69,67,78,71,36,70
gabrielcleur_AUS,Gabriel Cleur,Australia,WS Wanderers,DF,Right_Back,62,61,40,52,57,59,66
gabrielgudmundsson_SWE,Gabriel Gudmundsson,Sweden,LOSC Lille,DF,Left_Back,74,85,64,69,72,67,72
gabrieljesus_BRA,Gabriel Jesus,Brazil,Arsenal,FW,Striker,82,83,80,75,88,39,77
gabrielmartinelli_BRA,Gabriel Martinelli,Brazil,Arsenal,FW,Left_Winger,83,89,78,75,85,46,72
gabrielmoscardo_BRA,Gabriel Moscardo,Brazil,Stade de Reims,MF,Defensive_Midfielder,73,70,52,62,70,71,78
gabrielosho_NIG,Gabriel Osho,Nigeria,AJ Auxerre,DF,Centre_Back,72,70,30,54,63,72,74
gabrielpaulista_BRA,Gabriel Paulista,Brazil,Beşiktaş,DF,Centre_Back,77,63,49,66,62,78,76
gabrielpec_BRA,Gabriel Pec,Brazil,LA Galaxy,FW,Right_Winger,74,85,69,65,77,34,70
gabrielrojas_ARG,Gabriel Rojas,Argentina,Racing Club,DF,Left_Back,73,83,60,69,73,66,71
gabrielsara_BRA,Gabriel Sara,Brazil,Galatasaray,MF,Central_Midfielder,76,74,74,77,76,59,80
gabrielsigua_GEO,Gabriel Sigua,Georgia,FC Basel 1893,MF,Central_Midfielder,59,67,57,51,59,52,69
gabrielsloane-rodrigues_NEW,Gabriel Sloane-Rodrigues,New Zealand,Well. Phoenix,FW,Right_Winger,53,74,52,42,56,21,45
gabrielslonina_UNI,Gabriel Slonina,United States,Barnsley,GK,Goalkeeper,68,70,65,63,70,45,65
gabrielstrefezza_BRA,Gabriel Strefezza,Brazil,Como,FW,Right_Winger,76,87,66,73,77,31,49
gabriveiga_SPA,Gabri Veiga,Spain,Al Ahli,MF,Attacking_Midfielder,78,74,77,72,78,60,64
gaiusmakouta_CON,Gaius Makouta,Congo,Alanyaspor,MF,Defensive_Midfielder,72,67,66,68,73,67,81
gastonalvarez_URU,Gaston Alvarez,Uruguay,Al Qadisiyah,DF,Centre_Back,75,75,27,59,65,76,75
gastongimenez_PAR,Gaston Gimenez,Paraguay,Chicago Fire FC,MF,Defensive_Midfielder,70,61,59,67,70,65,80
gastonhernandez_ARG,Gaston Hernandez,Argentina,San Lorenzo,DF,Centre_Back,75,67,37,52,59,76,72
gastonlodico_ARG,Gaston Lodico,Argentina,Instituto,MF,Side_Midfielder,74,80,58,72,79,56,58
gastonmartirena_URU,Gaston Martirena,Uruguay,Racing Club,DF,Right_Back,71,82,64,67,68,65,60
gastonsuso_ARG,Gaston Suso,Argentina,Platense,DF,Centre_Back,71,49,41,52,51,72,75
gautierlarsonneur_FRA,Gautier Larsonneur,France,AS Saint-Étienne,GK,Goalkeeper,74,72,72,72,75,52,73
gavi_SPA,Gavi,Spain,FC Barcelona,MF,Central_Midfielder,83,76,66,78,85,68,70
gavinbazunu_IRE,Gavin Bazunu,Ireland,Southampton,GK,Goalkeeper,73,74,72,74,76,47,69
gedsonfernandes_POR,Gedson Fernandes,Portugal,Beşiktaş,MF,Central_Midfielder,77,80,73,74,80,75,81
geoffreykondogbia_CEN,Geoffrey Kondogbia,Central African Republic,OM,MF,Central_Midfielder,79,67,71,75,75,80,88
georgecampbell_UNI,George Campbell,United States,CF Montréal,DF,Centre_Back,66,71,33,43,58,63,75
georgesmikautadze_GEO,Georges Mikautadze,Georgia,OL,FW,Striker,77,81,78,72,80,40,71
georginiowijnaldum_NET,Georginio Wijnaldum,Netherlands,Ettifaq FC,MF,Central_Midfielder,78,68,72,76,80,76,75
georgiosvagiannidis_GRE,Georgios Vagiannidis,Greece,Panathinaikos,DF,Right_Back,71,79,47,64,67,65,66
georgiybushchan_UKR,Georgiy Bushchan,Ukraine,Dynamo Kyiv,GK,Goalkeeper,76,77,68,81,79,30,75
geovanyquenda_POR,Geovany Quenda,Portugal,Sporting CP,FW,Right_Winger,67,77,62,61,72,21,52
gerasimosmitoglou_GRE,Gerasimos Mitoglou,Greece,AEK Athens,DF,Centre_Back,70,63,31,51,46,68,82
germanonugkha_RUS,German Onugkha,Russia,F.C. København,FW,Striker,70,67,70,54,67,24,79
germanpezzella_ARG,German Pezzella,Argentina,River Plate,DF,Centre_Back,77,54,49,52,57,79,75
geronimorulli_ARG,Geronimo Rulli,Argentina,OM,GK,Goalkeeper,79,78,76,80,81,54,79
gerso_GUI,Gerso,Guinea-Bissau,Incheon United,FW,Left_Winger,72,90,65,62,75,41,64
giacomobonaventura_ITA,Giacomo Bonaventura,Italy,Al Shabab,MF,Attacking_Midfielder,79,65,78,80,80,70,64
gianlucabusio_UNI,Gianluca Busio,United States,Venezia,MF,Central_Midfielder,73,73,64,72,76,63,65
gianlucalapadula_PER,Gianluca Lapadula,Peru,Cagliari,FW,Striker,73,68,73,61,72,39,71
gianlucamancini_ITA,Gianluca Mancini,Italy,AS Roma,DF,Centre_Back,82,71,45,56,64,83,85
gianlucascamacca_ITA,Gianluca Scamacca,Italy,Bergamo Calcio,FW,Striker,79,65,81,67,74,36,74
gianluigidonnarumma_ITA,Gianluigi Donnarumma,Italy,Paris SG,GK,Goalkeeper,89,90,84,73,90,52,87
gianniskonstantelias_GRE,Giannis Konstantelias,Greece,PAOK FC,MF,Attacking_Midfielder,75,77,65,74,79,38,56
giannismichailidis_GRE,Giannis Michailidis,Greece,PAOK FC,DF,Centre_Back,72,67,51,63,62,72,70
giannistensness_AUS,Gianni Stensness,Australia,Viking FK,DF,Centre_Back,67,53,41,55,58,65,79
gideonmensah_GHA,Gideon Mensah,Ghana,AJ Auxerre,DF,Left_Back,70,76,56,63,70,64,67
giftorban_NIG,Gift Orban,Nigeria,OL,FW,Striker,74,77,79,62,73,18,62
giorgichakvetadze_GEO,Giorgi Chakvetadze,Georgia,Watford,MF,Attacking_Midfielder,69,71,66,69,71,34,50
giorgikochorashvili_GEO,Giorgi Kochorashvili,Georgia,Levante UD,MF,Central_Midfielder,68,69,68,68,69,67,65
giorgimamardashvili_GEO,Giorgi Mamardashvili,Georgia,Valencia CF,GK,Goalkeeper,85,86,83,72,85,48,85
giorgioscalvini_ITA,Giorgio Scalvini,Italy,Bergamo Calcio,DF,Centre_Back,78,55,35,57,61,80,73
giovanilocelso_ARG,Giovani Lo Celso,Argentina,Real Betis,MF,Attacking_Midfielder,80,69,74,81,83,68,71
giovannidilorenzo_ITA,Giovanni Di Lorenzo,Italy,SSC Napoli,DF,Right_Back,82,83,67,73,76,79,80
giovannifabbian_ITA,Giovanni Fabbian,Italy,Bologna,MF,Central_Midfielder,75,67,72,72,75,68,63
giovannileoni_ITA,Giovanni Leoni,Italy,Parma,DF,Centre_Back,65,55,27,41,47,66,64
giovannireyna_UNI,Giovanni Reyna,United States,Borussia Dortmund,MF,Side_Midfielder,75,77,72,71,79,37,67
giovannisimeone_ARG,Giovanni Simeone,Argentina,SSC Napoli,FW,Striker,77,71,79,63,73,41,74
giulianbiancone_FRA,Giulian Biancone,France,Olympiacos FC,DF,Centre_Back,70,64,45,62,65,69,72
giulianosimeone_ARG,Giuliano Simeone,Argentina,Atlético de Madrid,FW,Striker,72,82,69,58,70,26,79
gjivaizechiel_NET,Gjivai Zechiel,Netherlands,Feyenoord,MF,Central_Midfielder,64,75,47,61,70,64,52
goncaloguedes_POR,Goncalo Guedes,Portugal,Wolves,FW,Striker,77,83,79,71,81,37,68
goncaloinacio_POR,Goncalo Inacio,Portugal,Sporting CP,DF,Centre_Back,80,80,37,64,71,81,79
goncaloramos_POR,Goncalo Ramos,Portugal,Paris SG,FW,Striker,79,76,77,64,77,47,81
gonzalomontiel_ARG,Gonzalo Montiel,Argentina,Sevilla FC,DF,Right_Back,76,80,62,69,74,72,74
goradiouf_SEN,Gora Diouf,Senegal,FC Sion,DF,Centre_Back,55,61,27,41,52,53,61
granitxhaka_SWI,Granit Xhaka,Switzerland,Leverkusen,MF,Defensive_Midfielder,86,50,75,85,74,79,82
gregorkobel_SWI,Gregor Kobel,Switzerland,Borussia Dortmund,GK,Goalkeeper,88,87,86,73,89,44,87
gregorywuthrich_SWI,Gregory Wuthrich,Switzerland,SK Sturm Graz,DF,Centre_Back,73,47,35,51,54,72,82
gregtaylor_SCO,Greg Taylor,Scotland,Celtic,DF,Left_Back,74,72,55,73,73,71,73
griffindorsey_UNI,Griffin Dorsey,United States,Houston Dynamo,DF,Right_Back,64,76,55,61,66,57,67
gueladoue_COT,Guela Doue,Cote d'Ivoire,Strasbourg,DF,Right_Back,72,71,40,63,70,72,71
guglielmovicario_ITA,Guglielmo Vicario,Italy,Spurs,GK,Goalkeeper,84,84,80,79,87,52,84
guidoherrera_ARG,Guido Herrera,Argentina,Talleres,GK,Goalkeeper,76,76,74,72,76,59,75
guidorodriguez_ARG,Guido Rodriguez,Argentina,West Ham,MF,Defensive_Midfielder,83,51,58,72,70,85,80
guidovillar_ARG,Guido Villar,Argentina,IDV,GK,Goalkeeper,68,68,65,65,69,18,66
guillaumerestes_FRA,Guillaume Restes,France,Toulouse FC,GK,Goalkeeper,78,78,74,80,80,40,77
gunayguvenc_TUR,Gunay Guvenc,Turkey,Galatasaray,GK,Goalkeeper,73,72,71,71,75,55,70
gustafnilsson_SWE,Gustaf Nilsson,Sweden,Club Brugge,FW,Striker,73,70,75,57,62,32,76
gustavisaksen_DEN,Gustav Isaksen,Denmark,Latium,FW,Right_Winger,76,88,72,67,78,40,49
gustavo_BRA,Gustavo,Brazil,Shanghai Port FC,FW,Striker,73,75,73,51,66,24,80
gustavohamer_NET,Gustavo Hamer,Netherlands,Sheffield Utd,MF,Central_Midfielder,76,69,70,77,74,73,77
gustavosa_POR,Gustavo Sa,Portugal,FC Famalicão,MF,Attacking_Midfielder,72,74,68,72,73,70,68
gustavovelazquez_PAR,Gustavo Velazquez,Paraguay,Newell's,DF,Centre_Back,73,74,31,47,55,72,78
guustil_NET,Guus Til,Netherlands,PSV,MF,Attacking_Midfielder,75,81,73,71,73,64,74
gvidasgineitis_LIT,Gvidas Gineitis,Lithuania,Torino,MF,Central_Midfielder,65,57,58,66,66,52,64
habibdiallo_SEN,Habib Diallo,Senegal,Damac FC,FW,Striker,74,70,74,59,71,22,74
habibdiarra_SEN,Habib Diarra,Senegal,Strasbourg,MF,Central_Midfielder,73,68,63,69,73,69,70
hajiwright_UNI,Haji Wright,United States,Coventry City,FW,Striker,73,82,73,57,69,33,78
hakancalhanoglu_TUR,Hakan Calhanoglu,Turkey,Lombardia FC,MF,Defensive_Midfielder,86,71,80,87,85,79,76
hakonarnarharaldsson_ICE,Hakon Arnar Haraldsson,Iceland,LOSC Lille,MF,Side_Midfielder,74,76,64,71,77,57,68
hamaritraore_MAL,Hamari Traore,Mali,Real Sociedad,DF,Right_Back,80,82,57,72,76,75,78
hankookyoung_KOR,Han Kook Young,"Korea, South",Jeonbuk Hyundai,MF,Defensive_Midfielder,70,58,53,67,65,65,74
hannibal_TUN,Hannibal,Tunisia,Burnley,MF,Central_Midfielder,69,73,60,70,70,64,75
hansnicolussicaviglia_ITA,Hans Nicolussi Caviglia,Italy,Venezia,MF,Central_Midfielder,66,63,53,67,67,53,49
hansvanaken_BEL,Hans Vanaken,Belgium,Club Brugge,MF,Attacking_Midfielder,80,45,79,83,77,60,76
hanymukhtar_GER,Hany Mukhtar,Germany,Nashville SC,MF,Attacking_Midfielder,79,82,75,77,80,44,64
haroldmoukoudi_CAM,Harold Moukoudi,Cameroon,AEK Athens,DF,Centre_Back,76,49,35,52,54,76,86
harrisonburrows_ENG,Harrison Burrows,England,Sheffield Utd,DF,Left_Back,70,77,63,68,69,63,66
harryamass_ENG,Harry Amass,England,Man Utd,DF,Left_Back,60,73,29,46,61,55,58
harryclarke_ENG,Harry Clarke,England,Ipswich,DF,Right_Back,69,79,57,60,65,65,79
harrykane_ENG,Harry Kane,England,FC Bayern München,FW,Striker,90,65,93,84,83,49,82
harrymaguire_ENG,Harry Maguire,England,Man Utd,DF,Centre_Back,80,37,57,70,65,80,82
harrysouttar_AUS,Harry Souttar,Australia,Sheffield Utd,DF,Centre_Back,71,46,28,51,55,70,78
harrywinks_ENG,Harry Winks,England,Leicester City,MF,Defensive_Midfielder,76,57,60,76,77,70,68
haruyafujii_JAP,Haruya Fujii,Japan,KV Kortrijk,DF,Centre_Back,68,65,41,53,58,66,71
harveybarnes_ENG,Harvey Barnes,England,Newcastle Utd,FW,Left_Winger,80,85,78,75,81,43,68
harveyelliott_ENG,Harvey Elliott,England,Liverpool,MF,Attacking_Midfielder,78,74,71,77,81,53,50
hassanekamara_COT,Hassane Kamara,Cote d'Ivoire,Udinese,DF,Left_Back,73,82,59,67,73,67,74
hassanidotson_UNI,Hassani Dotson,United States,Minnesota United,MF,Defensive_Midfielder,66,65,61,58,64,65,67
haydenhackney_ENG,Hayden Hackney,England,Middlesbrough,MF,Defensive_Midfielder,72,68,57,69,71,65,71
hectorfort_SPA,Hector Fort,Spain,FC Barcelona,DF,Right_Back,65,73,35,60,59,62,61
hectorherrera_MEX,Hector Herrera,Mexico,Houston Dynamo,MF,Central_Midfielder,78,63,74,74,74,75,81
hendrikvancrombrugge_BEL,Hendrik Van Crombrugge,Belgium,KRC Genk,GK,Goalkeeper,72,71,72,76,69,37,76
henrikhmkhitaryan_ARM,Henrikh Mkhitaryan,Armenia,Lombardia FC,MF,Central_Midfielder,83,78,79,82,84,72,77
henrykessler_UNI,Henry Kessler,United States,St. Louis CITY SC,DF,Centre_Back,69,54,27,48,60,69,77
hernestocaballero_PAR,Hernesto Caballero,Paraguay,Libertad,MF,Defensive_Midfielder,68,53,59,59,64,70,65
hervekoffi_BUR,Herve Koffi,Burkina Faso,RC Lens,GK,Goalkeeper,73,75,69,68,76,56,67
hichamboudaoui_ALG,Hicham Boudaoui,Algeria,OGC Nice,MF,Central_Midfielder,76,75,65,73,77,74,74
hidemasamorita_JAP,Hidemasa Morita,Japan,Sporting CP,MF,Central_Midfielder,79,69,72,76,79,74,77
himadabdelli_ALG,Himad Abdelli,Algeria,Angers SCO,MF,Attacking_Midfielder,73,65,68,70,73,60,73
hirokiito_JAP,Hiroki Ito,Japan,FC Bayern München,DF,Centre_Back,79,77,57,71,72,80,75
hirokisakai_JAP,Hiroki Sakai,Japan,Auckland FC,DF,Right_Back,73,72,53,65,64,72,73
hirvinglozano_MEX,Hirving Lozano,Mexico,PSV,FW,Right_Winger,78,88,75,71,80,41,58
honghyeonseok_KOR,Hong Hyeon Seok,"Korea, South",1. FSV Mainz 05,MF,Attacking_Midfielder,75,72,71,74,76,66,68
hongjeongho_KOR,Hong Jeong Ho,"Korea, South",Jeonbuk Hyundai,DF,Centre_Back,67,70,45,53,56,65,78
horatiumoldovan_ROM,Horatiu Moldovan,Romania,Sassuolo,GK,Goalkeeper,72,73,70,66,74,43,70
houssemaouar_ALG,Houssem Aouar,Algeria,Al Ittihad,MF,Central_Midfielder,75,64,68,75,79,64,63
hugobueno_SPA,Hugo Bueno,Spain,Feyenoord,DF,Left_Back,72,75,53,71,77,65,65
hugocuypers_BEL,Hugo Cuypers,Belgium,Chicago Fire FC,FW,Striker,76,75,76,68,71,44,78
hugoduro_SPA,Hugo Duro,Spain,Valencia CF,FW,Striker,79,73,79,67,76,47,75
hugoekitike_FRA,Hugo Ekitike,France,Frankfurt,FW,Striker,76,84,75,61,77,25,67
hugolarsson_SWE,Hugo Larsson,Sweden,Frankfurt,MF,Central_Midfielder,74,73,63,67,75,65,73
hugolloris_FRA,Hugo Lloris,France,LAFC,GK,Goalkeeper,79,81,76,67,82,54,78
hugopicard_FRA,Hugo Picard,France,En Avant Guingamp,MF,Side_Midfielder,66,73,62,64,68,54,50
hugosotelo_SPA,Hugo Sotelo,Spain,RC Celta,MF,Central_Midfielder,63,65,59,59,65,44,54
hugovetlesen_NOR,Hugo Vetlesen,Norway,Club Brugge,MF,Defensive_Midfielder,73,81,68,71,77,69,69
hwangheechan_KOR,Hwang Hee Chan,"Korea, South",Wolves,FW,Striker,78,84,77,70,78,39,74
hwanginjae_KOR,Hwang In Jae,"Korea, South",Pohang Steelers,GK,Goalkeeper,71,72,68,63,75,26,66
hwangjaewon_KOR,Hwang Jae Won,"Korea, South",Daegu FC,DF,Centre_Back,69,77,46,64,70,69,76
hwanguijo_KOR,Hwang Ui Jo,"Korea, South",Nott'm Forest,FW,Striker,72,77,73,64,73,42,71
iagoaspas_SPA,Iago Aspas,Spain,RC Celta,FW,Striker,84,81,86,79,86,35,65
iagomaidana_BRA,Iago Maidana,Brazil,Henan FC,DF,Centre_Back,69,70,40,46,48,69,79
ianharkes_UNI,Ian Harkes,United States,New England,MF,Central_Midfielder,65,66,61,62,64,60,72
ianmaatsen_NET,Ian Maatsen,Netherlands,Aston Villa,DF,Left_Back,79,86,65,75,81,72,63
ianmurphy_UNI,Ian Murphy,United States,FC Cincinnati,DF,Centre_Back,66,64,28,46,57,69,68
ibehautekiet_BEL,Ibe Hautekiet,Belgium,Standard Liège,DF,Centre_Back,63,65,33,47,37,64,66
ibrahimakonate_FRA,Ibrahima Konate,France,Liverpool,DF,Centre_Back,83,75,34,59,68,83,84
ibrahimamadou_FRA,Ibrahim Amadou,France,Shanghai Shenhua,MF,Defensive_Midfielder,73,66,58,65,68,72,80
ibrahimasissoko_MAL,Ibrahima Sissoko,Mali,VfL Bochum 1848,MF,Central_Midfielder,74,56,60,70,68,71,85
ibrahimasorybangoura_GUI,Ibrahima Sory Bangoura,Guinea,KRC Genk,MF,Defensive_Midfielder,59,64,35,50,52,57,64
ibrahimolawoyin_NIG,Ibrahim Olawoyin,Nigeria,Çaykur Rizespor,MF,Attacking_Midfielder,67,82,61,58,71,42,64
ibrahimsadiq_GHA,Ibrahim Sadiq,Ghana,AZ,FW,Right_Winger,69,87,64,54,73,33,71
ibrahimsaid_NIG,Ibrahim Said,Nigeria,Viborg FF,FW,Right_Winger,66,82,57,57,71,24,44
ibrahimsalah_MOR,Ibrahim Salah,Morocco,Stade Brestois,FW,Striker,70,73,69,58,72,30,67
ibrahimsangare_COT,Ibrahim Sangare,Cote d'Ivoire,Nott'm Forest,MF,Defensive_Midfielder,77,60,65,72,72,77,83
ibrahimsehic_BOS,Ibrahim Sehic,Bosnia-Herzegovina,Al Khaleej,GK,Goalkeeper,74,70,74,63,74,32,77
ibrahimsulemana_GHA,Ibrahim Sulemana,Ghana,Bergamo Calcio,MF,Defensive_Midfielder,71,71,62,64,68,69,72
ignaciovazquez_ARG,Ignacio Vazquez,Argentina,Platense,DF,Centre_Back,68,43,29,40,43,70,77
ignatiusganago_CAM,Ignatius Ganago,Cameroon,FC Nantes,FW,Striker,72,80,71,61,74,34,65
igohogbu_NIG,Igoh Ogbu,Nigeria,Slavia Praha,DF,Centre_Back,74,75,39,55,59,72,82
igor_BRA,Igor,Brazil,Brighton,DF,Centre_Back,77,67,37,57,58,77,85
igorpaixao_BRA,Igor Paixao,Brazil,Feyenoord,FW,Left_Winger,77,85,73,72,79,32,66
igorthiago_BRA,Igor Thiago,Brazil,Brentford,FW,Striker,76,73,75,54,69,37,86
ikeugbo_CAN,Ike Ugbo,Canada,Sheffield Wed,FW,Striker,70,74,68,57,68,29,69
ilankebbal_ALG,Ilan Kebbal,Algeria,Paris FC,MF,Attacking_Midfielder,73,77,66,71,78,24,53
iliaschair_MOR,Ilias Chair,Morocco,QPR,MF,Side_Midfielder,74,79,66,71,78,32,53
iliesanchez_SPA,Ilie Sanchez,Spain,LAFC,MF,Defensive_Midfielder,73,47,49,64,69,69,75
ilimanndiaye_SEN,Iliman Ndiaye,Senegal,Everton,FW,Striker,75,84,72,63,82,40,62
ilkaygundogan_GER,Ilkay Gundogan,Germany,Manchester City,MF,Central_Midfielder,87,62,83,85,87,74,73
illanmeslier_FRA,Illan Meslier,France,Leeds United,GK,Goalkeeper,74,75,73,70,76,38,70
ilyasansah_GER,Ilyas Ansah,Germany,SC Paderborn 07,FW,Striker,66,76,62,54,65,26,72
immanuelpherai_SUR,Immanuel Pherai,Suriname,Hamburger SV,MF,Attacking_Midfielder,71,79,59,66,76,38,55
imranlouza_MOR,Imran Louza,Morocco,Watford,MF,Central_Midfielder,72,61,65,72,74,62,62
inakipena_SPA,Inaki Pena,Spain,FC Barcelona,GK,Goalkeeper,73,72,68,77,73,35,72
inigomartinez_SPA,Inigo Martinez,Spain,FC Barcelona,DF,Centre_Back,81,71,56,67,61,81,80
irfancanegribayat_TUR,Irfan Can Egribayat,Turkey,Fenerbahçe,GK,Goalkeeper,70,70,70,69,73,47,68
irfancankahveci_TUR,Irfan Can Kahveci,Turkey,Fenerbahçe,FW,Right_Winger,79,73,79,79,80,58,66
isaachughes_NEW,Isaac Hughes,New Zealand,Well. Phoenix,DF,Centre_Back,57,59,39,49,49,57,64
isaaktoure_FRA,Isaak Toure,France,Udinese,DF,Centre_Back,72,66,30,51,55,69,84
isakhien_SWE,Isak Hien,Sweden,Bergamo Calcio,DF,Centre_Back,78,70,37,49,56,78,78
ismaelbennacer_ALG,Ismael Bennacer,Algeria,Milano FC,MF,Defensive_Midfielder,83,77,73,82,85,78,75
ismaeldiaz_PAN,Ismael Diaz,Panama,U. Católica,FW,Left_Winger,74,87,70,62,75,34,75
ismaelgharbi_SPA,Ismael Gharbi,Spain,SC Braga,FW,Left_Winger,68,73,57,63,74,40,46
ismaelkone_CAN,Ismael Kone,Canada,OM,MF,Central_Midfielder,72,78,63,68,71,64,69
ismaelsaibari_MOR,Ismael Saibari,Morocco,PSV,MF,Attacking_Midfielder,76,81,69,72,79,47,76
ismailacoulibaly_MAL,Ismaila Coulibaly,Mali,Sheffield Utd,MF,Central_Midfielder,67,77,63,62,70,62,68
ismailasarr_SEN,Ismaila Sarr,Senegal,Crystal Palace,FW,Right_Winger,76,91,76,66,79,22,68
ismailjakobs_SEN,Ismail Jakobs,Senegal,Galatasaray,DF,Left_Back,74,84,60,64,73,67,69
ismaily_BRA,Ismaily,Brazil,LOSC Lille,DF,Left_Back,78,76,64,73,78,73,75
ismailyuksek_TUR,Ismail Yuksek,Turkey,Fenerbahçe,MF,Defensive_Midfielder,77,74,60,71,72,74,77
isnikalimi_NOR,Isnik Alimi,North Macedonia,Sepsi OSK,MF,Defensive_Midfielder,67,64,58,66,64,63,66
issadiop_FRA,Issa Diop,France,Fulham,DF,Centre_Back,77,57,37,53,55,77,80
issakabore_BUR,Issa Kabore,Burkina Faso,SL Benfica,DF,Right_Back,73,87,39,63,72,65,74
issiagasylla_GUI,Issiaga Sylla,Guinea,Montpellier,DF,Left_Back,72,68,61,67,67,68,73
italo_BRA,Italo,Brazil,Jeju United,MF,Central_Midfielder,71,70,65,67,70,68,82
ivanilic_SER,Ivan Ilic,Serbia,Torino,MF,Central_Midfielder,77,68,72,77,78,68,69
ivanjaime_SPA,Ivan Jaime,Spain,FC Porto,MF,Side_Midfielder,74,74,73,71,76,51,64
ivanlucic_AUS,Ivan Lucic,Austria,Hajduk Split,GK,Goalkeeper,69,69,65,64,72,39,67
ivanmarcone_ARG,Ivan Marcone,Argentina,Independiente,MF,Defensive_Midfielder,74,40,62,71,68,72,77
ivannevistic_CRO,Ivan Nevistic,Croatia,Dinamo Zagreb,GK,Goalkeeper,71,71,68,69,75,38,70
ivanprovedel_ITA,Ivan Provedel,Italy,Latium,GK,Goalkeeper,83,84,79,80,85,42,84
ivantoney_ENG,Ivan Toney,England,Al Ahli,FW,Striker,80,77,81,71,75,51,81
ivanzlobin_RUS,Ivan Zlobin,Russia,FC Famalicão,GK,Goalkeeper,67,66,65,61,67,29,66
ivogrbic_CRO,Ivo Grbic,Croatia,Çaykur Rizespor,GK,Goalkeeper,73,74,70,73,73,32,72
ivorpandur_CRO,Ivor Pandur,Croatia,Hull City,GK,Goalkeeper,70,71,68,60,73,39,67
jabessaralegui_ARG,Jabes Saralegui,Argentina,Boca Juniors,MF,Central_Midfielder,63,69,55,60,66,56,62
jacenrussell-rowe_CAN,Jacen Russell-Rowe,Canada,Columbus Crew,FW,Striker,62,71,59,46,58,17,63
jackbutland_ENG,Jack Butland,England,Rangers,GK,Goalkeeper,77,78,75,74,77,52,76
jackgrealish_ENG,Jack Grealish,England,Manchester City,FW,Left_Winger,84,76,76,82,88,53,73
jackhendry_SCO,Jack Hendry,Scotland,Ettifaq FC,DF,Centre_Back,75,78,56,63,65,72,85
jackhinshelwood_ENG,Jack Hinshelwood,England,Brighton,MF,Defensive_Midfielder,69,63,63,69,69,66,65
jackmaher_UNI,Jack Maher,United States,Nashville SC,DF,Centre_Back,65,53,24,47,52,66,69
