Identifier,name,nation,club,field,position,OVR,PAC,SHO,PAS,DRI,DEF,PHY
fredericovenancio_POR,Frederico Venancio,Portugal,Santa Clara,DF,Centre_Back,72,57,33,50,56,71,69
kilianfischer_GER,Kilian Fischer,Germany,VfL Wolfsburg,DF,Right_Back,72,85,38,64,68,67,70
ryanflamingo_NET,Ryan Flamingo,Netherlands,PSV,DF,Centre_Back,72,66,61,62,65,72,74
alexisflips_FRA,Alexis Flips,France,Sp. Charleroi,MF,Side_Midfielder,72,72,68,71,73,45,62
daviddatrofofana_COT,David Datro Fofana,Cote d'Ivoire,Chelsea,FW,Striker,72,83,70,60,75,25,73
malickfofana_BEL,Malick Fofana,Belgium,OL,FW,Left_Winger,72,87,62,64,79,35,42
yahiafofana_COT,Yahia Fofana,Cote d'Ivoire,Angers SCO,GK,Goalkeeper,72,74,69,69,74,41,71
jonasfohrenbach_GER,Jonas Fohrenbach,Germany,Heidenheim,DF,Left_Back,72,78,39,57,63,69,75
nicolasfonseca_URU,Nicolas Fonseca,Uruguay,River Plate,MF,Defensive_Midfielder,72,68,63,72,68,68,72
lylefoster_SOU,Lyle Foster,South Africa,Burnley,FW,Striker,72,79,72,61,69,36,73
ryanfraser_SCO,Ryan Fraser,Scotland,Southampton,FW,Left_Winger,72,76,68,69,75,48,59
stefanfrei_UNI,Stefan Frei,United States,Sounders FC,GK,Goalkeeper,72,72,68,67,74,33,74
madsfrokjaer_DEN,Mads Frokjaer,Denmark,Preston,MF,Attacking_Midfielder,72,63,66,70,74,48,64
daelfry_ENG,Dael Fry,England,Middlesbrough,DF,Centre_Back,72,63,29,56,59,73,72
ramirofunesmori_ARG,Ramiro Funes Mori,Argentina,River Plate,DF,Centre_Back,72,57,50,67,64,71,76
darnellfurlong_ENG,Darnell Furlong,England,West Brom,DF,Right_Back,72,73,36,60,69,68,75
pedrogallese_PER,Pedro Gallese,Peru,Orlando City,GK,Goalkeeper,72,71,71,64,73,46,70
ignatiusganago_CAM,Ignatius Ganago,Cameroon,FC Nantes,FW,Striker,72,80,71,61,74,34,65
ulissesgarcia_SWI,Ulisses Garcia,Switzerland,OM,DF,Left_Back,72,79,47,65,68,65,74
joaquingarcia_ARG,Joaquin Garcia,Argentina,Vélez Sarsfield,DF,Right_Back,72,82,46,65,72,65,73
lucagarritano_ITA,Luca Garritano,Italy,Frosinone,MF,Attacking_Midfielder,72,81,67,69,74,55,55
kialondagaspar_ANG,Kialonda Gaspar,Angola,Lecce,DF,Centre_Back,72,64,30,40,54,72,81
jusufgazibegovic_BOS,Jusuf Gazibegovic,Bosnia-Herzegovina,SK Sturm Graz,DF,Right_Back,72,77,43,65,69,67,75
cesargelabert_SPA,Cesar Gelabert,Spain,R. Sporting,MF,Central_Midfielder,72,73,63,70,71,52,57
valeregermain_FRA,Valere Germain,France,Macarthur FC,FW,Striker,72,57,72,69,72,43,73
lautarogiannetti_ARG,Lautaro Giannetti,Argentina,Udinese,DF,Centre_Back,72,65,34,53,55,72,76
dimitrisgiannoulis_GRE,Dimitris Giannoulis,Greece,FC Augsburg,DF,Left_Back,72,82,42,62,71,67,63
rafalgikiewicz_POL,Rafal Gikiewicz,Poland,Widzew Łódź,GK,Goalkeeper,72,73,68,64,71,28,74
matiasgimenez_ARG,Matias Gimenez,Argentina,Independiente,FW,Striker,72,73,70,65,74,31,67
jakobglesnes_NOR,Jakob Glesnes,Norway,Philadelphia,DF,Centre_Back,72,52,55,55,60,73,83
edoardogoldaniga_ITA,Edoardo Goldaniga,Italy,Como,DF,Centre_Back,72,53,34,50,56,73,76
claudiogomes_FRA,Claudio Gomes,France,Palermo,MF,Defensive_Midfielder,72,79,57,67,75,68,75
rodrigogomes_POR,Rodrigo Gomes,Portugal,Wolves,FW,Right_Winger,72,81,67,64,74,52,51
jonatangomez_ARG,Jonatan Gomez,Argentina,Rosario Central,MF,Central_Midfielder,72,66,67,72,76,63,62
eliasgomez_ARG,Elias Gomez,Argentina,Vélez Sarsfield,DF,Left_Back,72,83,61,70,73,64,80
valentingomez_ARG,Valentin Gomez,Argentina,Vélez Sarsfield,DF,Centre_Back,72,79,32,57,67,72,76
unaigomez_SPA,Unai Gomez,Spain,Athletic Club,MF,Attacking_Midfielder,72,67,65,67,74,37,62
paulobernardo_POR,Paulo Bernardo,Portugal,Celtic,MF,Central_Midfielder,72,74,69,67,73,65,76
luisgonzalez_VEN,Luis Gonzalez,Venezuela,Junior,MF,Side_Midfielder,72,79,69,69,74,37,56
sergio_SPA,Sergio,Spain,CD Leganés,DF,Centre_Back,72,51,40,53,51,74,68
lukasgortler_GER,Lukas Gortler,Germany,FC St. Gallen,MF,Central_Midfielder,72,69,69,75,68,59,79
dimitriosgoutas_GRE,Dimitrios Goutas,Greece,Cardiff City,DF,Centre_Back,72,53,45,48,53,72,79
stiangregersen_NOR,Stian Gregersen,Norway,Atlanta United,DF,Centre_Back,72,76,44,52,46,69,84
juliangressel_UNI,Julian Gressel,United States,Inter Miami CF,MF,Side_Midfielder,72,66,63,71,70,61,76
mattgrimes_ENG,Matt Grimes,England,Swansea City,MF,Central_Midfielder,72,59,58,74,71,66,69
carlosgruezo_ECU,Carlos Gruezo,Ecuador,SJ Earthquakes,MF,Defensive_Midfielder,72,58,46,61,67,68,74
johannberggudmundsson_ICE,Johann Berg Gudmundsson,Iceland,Al Orobah,MF,Side_Midfielder,72,63,71,74,72,61,67
morganguilavogui_GUI,Morgan Guilavogui,Guinea,FC St. Pauli,FW,Striker,72,80,70,66,71,32,70
serdargurler_TUR,Serdar Gurler,Turkey,Başakşehir,MF,Side_Midfielder,72,82,65,68,74,43,58
yeisonguzman_COL,Yeison Guzman,Colombia,Deportes Tolima,MF,Attacking_Midfielder,72,78,67,69,75,33,48
haydenhackney_ENG,Hayden Hackney,England,Middlesbrough,MF,Defensive_Midfielder,72,68,57,69,71,65,71
andreashansen_DEN,Andreas Hansen,Denmark,FC Nordsjælland,GK,Goalkeeper,72,72,71,74,73,47,72
pantelishatzidiakos_GRE,Pantelis Hatzidiakos,Greece,F.C. København,DF,Centre_Back,72,67,55,66,66,72,71
kortneyhause_ENG,Kortney Hause,England,Aston Villa,DF,Centre_Back,72,52,44,58,57,71,71
silvanhefti_SWI,Silvan Hefti,Switzerland,Hamburger SV,DF,Right_Back,72,77,49,63,65,67,80
jorrithendrix_NET,Jorrit Hendrix,Netherlands,Preußen Münster,MF,Defensive_Midfielder,72,67,59,66,67,69,76
christopheherelle_FRA,Christophe Herelle,France,Bodrum FK,DF,Centre_Back,72,50,48,61,61,72,73
javihernandez_SPA,Javi Hernandez,Spain,CD Leganés,DF,Left_Back,72,71,56,67,67,70,72
andresherrera_ARG,Andres Herrera,Argentina,Columbus Crew,DF,Right_Back,72,85,67,63,72,68,70
danielheuerfernandes_POR,Daniel Heuer Fernandes,Portugal,Hamburger SV,GK,Goalkeeper,72,71,68,74,75,41,71
ki-janahoever_NET,Ki-Jana Hoever,Netherlands,AJ Auxerre,DF,Right_Back,72,73,54,68,69,67,71
fabianholland_GER,Fabian Holland,Germany,SV Darmstadt 98,MF,Defensive_Midfielder,72,62,49,67,72,72,70
benedicthollerbach_GER,Benedict Hollerbach,Germany,Union Berlin,FW,Striker,72,84,72,62,74,27,72
martinhongla_CAM,Martin Hongla,Cameroon,Granada CF,MF,Central_Midfielder,72,74,67,69,74,70,75
timohorn_GER,Timo Horn,Germany,VfL Bochum 1848,GK,Goalkeeper,72,73,74,58,72,47,67
ethanhorvath_UNI,Ethan Horvath,United States,Cardiff City,GK,Goalkeeper,72,77,68,66,76,48,67
saschahorvath_AUS,Sascha Horvath,Austria,LASK,MF,Central_Midfielder,72,82,68,72,77,57,62
lucashoyos_ARG,Lucas Hoyos,Argentina,Newell's,GK,Goalkeeper,72,74,69,68,75,61,66
branimirhrgota_SWE,Branimir Hrgota,Sweden,Fürth,MF,Attacking_Midfielder,72,73,74,65,75,25,67
rodrigohuescas_MEX,Rodrigo Huescas,Mexico,F.C. København,DF,Right_Back,72,85,66,68,70,66,57
hwanguijo_KOR,Hwang Ui Jo,"Korea, South",Nott'm Forest,FW,Striker,72,77,73,64,73,42,71
jesusimaz_SPA,Jesus Imaz,Spain,Jagiellonia,MF,Attacking_Midfielder,72,80,71,67,74,31,63
sverriringiingason_ICE,Sverrir Ingi Ingason,Iceland,Panathinaikos,DF,Centre_Back,72,52,53,57,57,72,75
juanmanuelinsaurralde_ARG,Juan Manuel Insaurralde,Argentina,Sarmiento,DF,Centre_Back,72,45,53,57,58,71,80
juaniturbe_PAR,Juan Iturbe,Paraguay,Cerro Porteño,MF,Side_Midfielder,72,89,64,66,76,29,52
tomokiiwata_JAP,Tomoki Iwata,Japan,Birmingham City,MF,Defensive_Midfielder,72,75,60,64,68,68,77
pauljaeckel_GER,Paul Jaeckel,Germany,Braunschweig,DF,Centre_Back,72,64,33,54,51,73,71
vaclavjemelka_CZE,Vaclav Jemelka,Czech Republic,Viktoria Plzeň,DF,Centre_Back,72,66,49,64,68,70,77
jeongwooyeong_KOR,Jeong Woo Yeong,"Korea, South",Union Berlin,MF,Attacking_Midfielder,72,78,62,67,78,36,61
erikjirka_SLO,Erik Jirka,Slovakia,Viktoria Plzeň,MF,Side_Midfielder,72,85,66,66,70,42,67
lassebergjohnsen_NOR,Lasse Berg Johnsen,Norway,Malmö FF,MF,Defensive_Midfielder,72,67,55,65,68,67,82
michaeljohnston_IRE,Michael Johnston,Ireland,West Brom,FW,Left_Winger,72,85,69,64,75,29,48
isaiahjones_GUY,Isaiah Jones,Guyana,Middlesbrough,MF,Side_Midfielder,72,85,55,65,73,64,61
alfiejones_ENG,Alfie Jones,England,Hull City,DF,Centre_Back,72,59,40,59,59,72,77
dejuanjones_UNI,DeJuan Jones,United States,Columbus Crew,DF,Left_Back,72,82,56,65,70,67,75
zanka_DEN,Zanka,Denmark,RSC Anderlecht,DF,Centre_Back,72,47,39,58,56,72,76
jhojanjulio_ECU,Jhojan Julio,Ecuador,LDU Quito,MF,Side_Midfielder,72,81,65,65,74,60,68
tinokadewere_ZIM,Tino Kadewere,Zimbabwe,FC Nantes,FW,Striker,72,73,72,66,72,38,67
abdelkaharkadri_ALG,Abdelkahar Kadri,Algeria,KV Kortrijk,MF,Attacking_Midfielder,72,72,67,68,78,61,62
gedeonkalulu_CON,Gedeon Kalulu,Congo,FC Lorient,DF,Right_Back,72,81,40,58,70,71,76
wilfriedkanga_COT,Wilfried Kanga,Cote d'Ivoire,Cardiff City,FW,Striker,72,71,69,57,65,25,84
yannkaramoh_FRA,Yann Karamoh,France,Torino,MF,Side_Midfielder,72,77,68,67,74,31,59
davidmobergkarlsson_SWE,David Moberg Karlsson,Sweden,IFK Norrköping,MF,Attacking_Midfielder,72,87,69,69,75,30,58
yassinekechta_MOR,Yassine Kechta,Morocco,Havre AC,MF,Central_Midfielder,72,58,59,70,74,64,63
olivierkemen_CAM,Olivier Kemen,Cameroon,Başakşehir,MF,Central_Midfielder,72,77,69,67,74,68,81
marc-oliverkempf_GER,Marc-Oliver Kempf,Germany,Como,DF,Centre_Back,72,72,41,56,61,72,77
jonjoekenny_ENG,Jonjoe Kenny,England,Hertha BSC,DF,Right_Back,72,69,54,65,69,70,71
frankiekent_ENG,Frankie Kent,England,Hearts,DF,Centre_Back,72,62,30,52,59,72,79
wahbikhazri_TUN,Wahbi Khazri,Tunisia,Montpellier,FW,Striker,72,63,75,73,75,43,70
abdukodirkhusanov_UZB,Abdukodir Khusanov,Uzbekistan,RC Lens,DF,Centre_Back,72,71,39,54,55,71,72
semihkilicsoy_TUR,Semih Kilicsoy,Turkey,Beşiktaş,FW,Striker,72,78,74,60,75,31,71
antoninkinsky_CZE,Antonin Kinsky,Czech Republic,Slavia Praha,GK,Goalkeeper,72,73,72,74,74,25,72
joshuakitolano_NOR,Joshua Kitolano,Norway,Sparta Rotterdam,MF,Central_Midfielder,72,79,58,65,76,68,75
seanklaiber_SUR,Sean Klaiber,Suriname,Brøndby IF,DF,Right_Back,72,79,62,68,66,67,78
christophklarer_AUS,Christoph Klarer,Austria,Birmingham City,DF,Centre_Back,72,67,37,49,54,73,76
kenankodro_BOS,Kenan Kodro,Bosnia-Herzegovina,Gaziantep,FW,Striker,72,54,72,62,67,40,71
matskohlert_GER,Mats Kohlert,Germany,sc Heerenveen,DF,Left_Back,72,79,63,72,72,63,68
ondrejkolar_CZE,Ondrej Kolar,Czech Republic,Slavia Praha,GK,Goalkeeper,72,71,69,76,74,44,72
ismaelkone_CAN,Ismael Kone,Canada,OM,MF,Central_Midfielder,72,78,63,68,71,64,69
jankopic_CZE,Jan Kopic,Czech Republic,Viktoria Plzeň,MF,Side_Midfielder,72,76,69,68,72,36,59
gianniskotsiras_GRE,Giannis Kotsiras,Greece,Panathinaikos,DF,Right_Back,72,77,52,67,70,68,72
jeanevrardkouassi_COT,Jean Evrard Kouassi,Cote d'Ivoire,Zhejiang Pro,MF,Side_Midfielder,72,90,69,59,77,31,70
damirkreilach_CRO,Damir Kreilach,Croatia,Whitecaps FC,FW,Striker,72,42,72,70,72,64,80
filipkrovinovic_CRO,Filip Krovinovic,Croatia,Hajduk Split,MF,Attacking_Midfielder,72,65,67,74,72,60,60
lucalangoni_ARG,Luca Langoni,Argentina,New England,MF,Side_Midfielder,72,90,67,62,73,34,67
samlarsson_SWE,Sam Larsson,Sweden,Antalyaspor,MF,Side_Midfielder,72,79,69,71,73,38,59
tobiaslauritsen_NOR,Tobias Lauritsen,Norway,Sparta Rotterdam,FW,Striker,72,60,70,53,62,42,77
dimitrilavalee_BEL,Dimitri Lavalee,Belgium,SK Sturm Graz,DF,Centre_Back,72,64,29,61,64,71,72
tobiaslawal_AUS,Tobias Lawal,Austria,LASK,GK,Goalkeeper,72,77,68,64,74,30,70
tomlawrence_WAL,Tom Lawrence,Wales,Rangers,MF,Attacking_Midfielder,72,73,73,71,73,43,70
amorlayouni_TUN,Amor Layouni,Tunisia,BK Häcken,FW,Right_Winger,72,92,71,64,70,41,77
leeseungwoo_KOR,Lee Seung Woo,"Korea, South",Jeonbuk Hyundai,MF,Attacking_Midfielder,72,82,70,66,74,41,63
maximleitsch_GER,Maxim Leitsch,Germany,1. FSV Mainz 05,DF,Centre_Back,72,76,37,57,58,74,67
darraghlenihan_IRE,Darragh Lenihan,Ireland,Middlesbrough,DF,Centre_Back,72,65,46,58,59,72,76
alanlescano_ARG,Alan Lescano,Argentina,Argentinos Jrs.,MF,Central_Midfielder,72,65,70,72,73,62,69
timoletschert_NET,Timo Letschert,Netherlands,Rongcheng FC,DF,Centre_Back,72,57,54,62,59,70,81
martinlinnes_NOR,Martin Linnes,Norway,Molde FK,DF,Right_Back,72,84,58,64,70,65,68
warleson_BRA,Warleson,Brazil,Cercle Brugge,GK,Goalkeeper,72,72,70,75,76,27,69
marinljubicic_CRO,Marin Ljubicic,Croatia,LASK,FW,Striker,72,77,72,58,71,24,74
robertljubicic_CRO,Robert Ljubicic,Croatia,AEK Athens,MF,Central_Midfielder,72,77,62,69,72,64,73
raulloaiza_COL,Raul Loaiza,Colombia,Lanús,MF,Defensive_Midfielder,72,56,46,64,66,70,78
robertolopez_SPA,Roberto Lopez,Spain,CD Leganés,MF,Attacking_Midfielder,72,55,73,74,74,48,62
imranlouza_MOR,Imran Louza,Morocco,Watford,MF,Central_Midfielder,72,61,65,72,74,62,62
maxlowe_ENG,Max Lowe,England,Sheffield Wed,DF,Left_Back,72,78,46,63,73,69,67
lorenzolucca_ITA,Lorenzo Lucca,Italy,Udinese,FW,Striker,72,57,73,59,64,32,80
abelluciatti_ARG,Abel Luciatti,Argentina,Lanús,DF,Centre_Back,72,63,50,45,54,73,78
nelsonmonte_POR,Nelson Monte,Portugal,Málaga CF,DF,Centre_Back,72,54,37,59,59,73,77
tomasribeiro_POR,Tomas Ribeiro,Portugal,Vitória SC,DF,Centre_Back,72,65,34,49,56,72,75
josemachin_EQU,Jose Machin,Equatorial Guinea,Frosinone,MF,Central_Midfielder,72,54,64,70,72,63,63
alvaromadrid_CHI,Alvaro Madrid,Chile,Everton,MF,Central_Midfielder,72,68,64,72,75,58,68
nicolasmadsen_DEN,Nicolas Madsen,Denmark,QPR,MF,Central_Midfielder,72,58,67,73,69,67,70
soungoutoumagassa_FRA,Soungoutou Magassa,France,AS Monaco,DF,Centre_Back,72,58,48,64,62,71,71
frankmagri_CAM,Frank Magri,Cameroon,Toulouse FC,FW,Striker,72,77,72,59,73,21,63
lintonmaina_GER,Linton Maina,Germany,1. FC Köln,MF,Side_Midfielder,72,91,62,64,73,29,55
gaiusmakouta_CON,Gaius Makouta,Congo,Alanyaspor,MF,Defensive_Midfielder,72,67,66,68,73,67,81
youssefmaleh_MOR,Youssef Maleh,Morocco,Empoli,MF,Central_Midfielder,72,61,65,73,72,66,64
facundomallo_URU,Facundo Mallo,Uruguay,Rosario Central,DF,Centre_Back,72,59,31,43,48,72,78
emanuelmammana_ARG,Emanuel Mammana,Argentina,Vélez Sarsfield,DF,Centre_Back,72,76,43,64,71,72,72
wilsonmanafa_POR,Wilson Manafa,Portugal,Shanghai Shenhua,DF,Right_Back,72,84,58,65,72,67,67
christosmandas_GRE,Christos Mandas,Greece,Latium,GK,Goalkeeper,72,75,70,71,78,23,69
millionmanhoef_NET,Million Manhoef,Netherlands,Stoke City,MF,Side_Midfielder,72,85,65,63,73,56,76
vitomannone_ITA,Vito Mannone,Italy,LOSC Lille,GK,Goalkeeper,72,70,69,68,71,55,74
oscartatymaritu_CON,Oscar Taty Maritu,Congo,Cangzhou FC,FW,Striker,72,85,71,55,71,26,66
jonasmartin_FRA,Jonas Martin,France,Stade Brestois,MF,Defensive_Midfielder,72,44,64,72,67,70,63
alexismartinarias_ARG,Alexis Martin Arias,Argentina,Cerro Porteño,GK,Goalkeeper,72,72,68,69,75,54,71
aaron_SPA,Aaron,Spain,Genoa,DF,Left_Back,72,52,54,72,75,71,64
pablomartinez_FRA,Pablo Martinez,France,RC Deportivo,DF,Centre_Back,72,63,54,63,67,71,77
josefmartinez_VEN,Josef Martinez,Venezuela,CF Montréal,FW,Striker,72,80,72,60,73,23,65
mauriciomartinez_ARG,Mauricio Martinez,Argentina,Rosario Central,MF,Defensive_Midfielder,72,53,59,67,69,66,79
davidmartinez_PAR,David Martinez,Paraguay,Inter Miami CF,DF,Centre_Back,72,75,54,68,66,70,74
adammasina_MOR,Adam Masina,Morocco,Torino,DF,Centre_Back,72,64,42,66,67,73,61
lukasmasopust_CZE,Lukas Masopust,Czech Republic,Slavia Praha,MF,Side_Midfielder,72,72,66,70,73,69,74
eliotmatazo_BEL,Eliot Matazo,Belgium,AS Monaco,MF,Defensive_Midfielder,72,68,60,69,75,67,76
christianmawissa_FRA,Christian Mawissa,France,AS Monaco,DF,Centre_Back,72,65,31,54,62,73,73
youssefmaziz_FRA,Youssef Maziz,France,OH Leuven,MF,Attacking_Midfielder,72,62,69,72,75,34,61
pasqualemazzocchi_ITA,Pasquale Mazzocchi,Italy,SSC Napoli,MF,Side_Midfielder,72,76,59,72,73,67,69
rileymcgree_AUS,Riley McGree,Australia,Middlesbrough,MF,Side_Midfielder,72,78,67,69,73,63,74
kennymclean_SCO,Kenny McLean,Scotland,Norwich,MF,Defensive_Midfielder,72,66,69,68,72,66,74
paddymcnair_NOR,Paddy McNair,Northern Ireland,West Brom,DF,Centre_Back,72,62,62,67,68,73,76
jonasmeffert_GER,Jonas Meffert,Germany,Hamburger SV,MF,Defensive_Midfielder,72,59,48,64,66,70,75
davidmella_SPA,David Mella,Spain,RC Deportivo,MF,Side_Midfielder,72,91,68,68,70,25,51
eugeniomena_CHI,Eugenio Mena,Chile,Uni. Católica,DF,Left_Back,72,68,52,69,69,69,69
kevinmendez_URU,Kevin Mendez,Uruguay,Everton,MF,Side_Midfielder,72,77,59,71,72,54,74
edgarmendez_SPA,Edgar Mendez,Spain,Bengaluru FC,MF,Side_Midfielder,72,73,70,67,71,43,76
benjaminmendy_FRA,Benjamin Mendy,France,FC Lorient,DF,Left_Back,72,69,53,73,73,71,67
leventmercan_TUR,Levent Mercan,Turkey,Fenerbahçe,DF,Left_Back,72,80,62,70,70,67,66
bautistamerlini_ARG,Bautista Merlini,Argentina,Libertad,MF,Attacking_Midfielder,72,85,66,70,77,41,56
sebastianmeza_ARG,Sebastian Meza,Argentina,Huracán,GK,Goalkeeper,72,72,70,73,73,33,71
fernandomeza_ARG,Fernando Meza,Argentina,Argentinos Jrs.,DF,Right_Back,72,67,38,60,68,73,71
omenukemfulu_CON,Omenuke Mfulu,Congo,RC Deportivo,MF,Defensive_Midfielder,72,76,54,62,69,70,79
giannismichailidis_GRE,Giannis Michailidis,Greece,PAOK FC,DF,Centre_Back,72,67,51,63,62,72,70
valentinmihaila_ROM,Valentin Mihaila,Romania,Parma,MF,Side_Midfielder,72,92,65,65,72,33,59
lewismiley_ENG,Lewis Miley,England,Newcastle Utd,MF,Central_Midfielder,72,65,61,72,73,64,66
liammillar_CAN,Liam Millar,Canada,Hull City,MF,Side_Midfielder,72,85,65,63,75,52,61
samymmaee_MOR,Samy Mmaee,Morocco,Dinamo Zagreb,DF,Centre_Back,72,63,40,51,57,73,74
horatiumoldovan_ROM,Horatiu Moldovan,Romania,Sassuolo,GK,Goalkeeper,72,73,70,66,74,43,70
tobiasmolgaard_DEN,Tobias Molgaard,Denmark,AGF,DF,Centre_Back,72,83,44,61,66,71,81
aaronmolinas_ARG,Aaron Molinas,Argentina,Defensa,MF,Attacking_Midfielder,72,73,57,72,76,51,63
joelmonteiro_POR,Joel Monteiro,Portugal,BSC Young Boys,MF,Side_Midfielder,72,81,68,64,72,47,78
kieffermoore_WAL,Kieffer Moore,Wales,Sheffield Utd,FW,Striker,72,62,69,56,65,46,80
leonardomorales_ARG,Leonardo Morales,Argentina,Gimnasia,DF,Centre_Back,72,70,33,52,64,72,76
ilaixmoriba_GUI,Ilaix Moriba,Guinea,RC Celta,MF,Central_Midfielder,72,68,70,63,74,65,65
patrickmortensen_DEN,Patrick Mortensen,Denmark,AGF,FW,Striker,72,57,73,60,69,33,84
tylermorton_ENG,Tyler Morton,England,Liverpool,MF,Defensive_Midfielder,72,64,59,74,73,66,66
jhonmosquera_COL,Jhon Mosquera,Colombia,Viktoria Plzeň,MF,Side_Midfielder,72,73,69,70,71,61,75
francomoyano_ARG,Franco Moyano,Argentina,Talleres,MF,Defensive_Midfielder,72,68,56,71,70,70,68
paul-josempoku_CON,Paul-Jose Mpoku,Congo,Incheon United,MF,Central_Midfielder,72,74,71,73,75,49,70
kerimmrabti_SWE,Kerim Mrabti,Sweden,KV Mechelen,FW,Left_Winger,72,80,71,69,72,52,74
miromuheim_SWI,Miro Muheim,Switzerland,Hamburger SV,DF,Left_Back,72,74,64,70,69,68,72
florianmuller_GER,Florian Muller,Germany,SC Freiburg,GK,Goalkeeper,72,72,67,71,79,43,68
juniormwanga_FRA,Junior Mwanga,France,Strasbourg,MF,Defensive_Midfielder,72,68,50,62,68,71,72
juanignacionardoni_ARG,Juan Ignacio Nardoni,Argentina,Racing Club,MF,Central_Midfielder,72,74,60,70,73,63,80
ximonavarro_SPA,Ximo Navarro,Spain,RC Deportivo,DF,Right_Back,72,71,47,62,66,71,73
robertnavarro_SPA,Robert Navarro,Spain,RCD Mallorca,MF,Side_Midfielder,72,74,68,68,74,34,63
umutnayir_TUR,Umut Nayir,Turkey,Konyaspor,FW,Striker,72,63,70,53,66,31,80
loicnego_HUN,Loic Nego,Hungary,Havre AC,MF,Side_Midfielder,72,79,67,68,71,66,66
philneumann_GER,Phil Neumann,Germany,Hannover 96,DF,Centre_Back,72,87,33,61,67,71,79
nathanngoumou_FRA,Nathan Ngoumou,France,M'gladbach,MF,Side_Midfielder,72,86,71,64,71,33,65
cheikhniasse_SEN,Cheikh Niasse,Senegal,BSC Young Boys,MF,Defensive_Midfielder,72,61,44,61,67,71,75
joakimnilsson_SWE,Joakim Nilsson,Sweden,St. Louis CITY SC,DF,Centre_Back,72,59,32,54,54,73,71
stanleynsoki_FRA,Stanley Nsoki,France,TSG Hoffenheim,DF,Centre_Back,72,74,38,62,67,72,77
kenedy_BRA,Kenedy,Brazil,R. Valladolid CF,MF,Side_Midfielder,72,72,68,70,74,60,61
marcelinonunez_CHI,Marcelino Nunez,Chile,Norwich,MF,Central_Midfielder,72,63,67,73,74,63,67
antonionusa_NOR,Antonio Nusa,Norway,RB Leipzig,MF,Side_Midfielder,72,89,64,65,79,41,59
bramnuytinck_NET,Bram Nuytinck,Netherlands,N.E.C. Nijmegen,DF,Centre_Back,72,46,40,53,57,74,73
lewiso'brien_ENG,Lewis O'Brien,England,LAFC,MF,Central_Midfielder,72,67,62,66,75,69,71
brianocampo_URU,Brian Ocampo,Uruguay,Cádiz CF,MF,Side_Midfielder,72,82,67,69,75,47,63
martinojeda_ARG,Martin Ojeda,Argentina,Orlando City,MF,Attacking_Midfielder,72,83,72,70,73,35,63
calebokoli_ITA,Caleb Okoli,Italy,Leicester City,DF,Centre_Back,72,43,30,46,53,72,80
victorolatunji_NIG,Victor Olatunji,Nigeria,Sparta Praha,FW,Striker,72,77,67,55,66,24,78
andersonoliveira_BRA,Anderson Oliveira,Brazil,Suwon FC,MF,Side_Midfielder,72,85,64,63,75,33,55
joaogoncalves_POR,Joao Goncalves,Portugal,Boavista FC,GK,Goalkeeper,72,71,69,68,72,28,73
kewin_BRA,Kewin,Brazil,Moreirense FC,GK,Goalkeeper,72,75,67,66,75,29,74
abdulkadiromur_TUR,Abdulkadir Omur,Turkey,Hull City,MF,Attacking_Midfielder,72,82,65,70,77,53,56
jeanonana_CAM,Jean Onana,Cameroon,Beşiktaş,MF,Central_Midfielder,72,54,66,69,70,71,82
frankonyeka_NIG,Frank Onyeka,Nigeria,FC Augsburg,MF,Central_Midfielder,72,77,63,66,73,72,76
joaoortiz_ECU,Joao Ortiz,Ecuador,IDV,MF,Defensive_Midfielder,72,72,68,67,70,68,77
gabrielosho_NIG,Gabriel Osho,Nigeria,AJ Auxerre,DF,Centre_Back,72,70,30,54,63,72,74
jonathanosorio_CAN,Jonathan Osorio,Canada,Toronto FC,MF,Central_Midfielder,72,58,68,70,74,61,65
yordanosorio_VEN,Yordan Osorio,Venezuela,Parma,DF,Centre_Back,72,51,31,45,51,72,81
leoostigard_NOR,Leo Ostigard,Norway,Stade Rennais FC,DF,Centre_Back,72,64,37,50,61,71,79
remioudin_FRA,Remi Oudin,France,Lecce,FW,Right_Winger,72,63,70,72,74,33,63
berkayozcan_TUR,Berkay Ozcan,Turkey,Başakşehir,MF,Central_Midfielder,72,70,64,72,75,55,69
beratozdemir_TUR,Berat Ozdemir,Turkey,Başakşehir,MF,Central_Midfielder,72,71,60,70,69,69,76
romulo_BRA,Romulo,Brazil,Rongcheng FC,FW,Right_Winger,72,80,69,71,72,52,69
kendrypaez_ECU,Kendry Paez,Ecuador,IDV,MF,Attacking_Midfielder,72,79,67,69,72,43,52
paikseungho_KOR,Paik Seung Ho,"Korea, South",Birmingham City,MF,Central_Midfielder,72,68,67,70,73,64,75
carlospalacios_CHI,Carlos Palacios,Chile,Colo-Colo,FW,Left_Winger,72,78,66,69,75,27,66
tiagopalacios_URU,Tiago Palacios,Uruguay,Estudiantes,MF,Side_Midfielder,72,77,68,66,75,41,52
renatoveiga_POR,Renato Veiga,Portugal,Chelsea,MF,Defensive_Midfielder,72,73,60,70,70,70,72
alexpalmer_ENG,Alex Palmer,England,West Brom,GK,Goalkeeper,72,73,72,71,72,30,71
antoniopalumbo_ITA,Antonio Palumbo,Italy,Modena,MF,Central_Midfielder,72,67,64,70,73,60,76
parkjinseob_KOR,Park Jin Seob,"Korea, South",Jeonbuk Hyundai,DF,Centre_Back,72,69,54,59,63,71,83
